SMILES,Atom_importance,Bond_importance
COCCNC(=O)C(=O)N/N=C/c1ccc(cc1)OC,"[-0.00222642 -0.00058624 -0.00252226 -0.00349255  0.00360742  0.00497231
  0.00010966  0.0047178   0.00048998  0.00421931 -0.00161775  0.00688918
  0.00606414  0.01690005  0.01417886  0.00581772  0.01006404  0.01146829
  0.00086934 -0.00142207]",
C1[C@@H]2C=C[C@H]1[C@@H]1[C@@H]2C(=O)N(C1=O)CCCNS(=O)(=O)CCCF,"[-3.4142840e-03 -3.8480274e-03  8.1275906e-03  8.4173251e-03
 -2.1595657e-03 -3.8992844e-03 -3.5380065e-03  4.5718211e-03
 -1.1948517e-03  7.8067492e-04  4.1151615e-03 -1.2688611e-03
 -4.1632452e-03 -3.2834336e-03 -3.1291035e-03 -1.2868011e-04
 -2.9554258e-03  1.9876537e-05 -5.3485023e-06 -3.1758603e-03
 -3.4716087e-03 -2.4412044e-03 -1.2435472e-03]",
Cc1cn[nH]c1[C@]1(CCCN(C1)C(=O)c1ccn(n1)C)C,"[-2.5261724e-03  7.8223236e-03  1.3002398e-02 -4.0067662e-03
  4.1202842e-03  7.3458077e-03 -1.2593583e-02 -9.1865314e-03
 -6.1394442e-03 -5.9519880e-03 -5.7986740e-04 -6.6607613e-03
  3.0286841e-03 -1.9261871e-04  1.0862212e-02  1.6803982e-02
  1.5602097e-02  9.9544093e-05 -3.4569832e-03 -3.0547515e-03
 -2.7605996e-03]",
C[C@@](C#N)(c1ccccc1)OC(=O)N,"[-0.003729   -0.00441672 -0.0002891  -0.00071236  0.01056117  0.01687962
  0.01982468  0.01908759  0.01452506  0.01252353 -0.00140849  0.00461216
 -0.00042515  0.00062983]",
C#Cc1c(ncn1[C@H]1[C@@H]([C@@H]([C@H](O1)CO)O)O)C#N,"[ 0.00189002 -0.00190814  0.01157627  0.01030777 -0.00401194  0.02121032
  0.00264255 -0.00316821 -0.00199988 -0.00455177 -0.00697306 -0.00311845
 -0.00562978 -0.00035527 -0.00089843  0.00047898 -0.00132447 -0.0006867 ]",
CCc1cc(sc1C)C(=O)NCCNc1nnnn1c1ccccc1,"[-0.00160962 -0.00252764  0.00441633  0.012545    0.00777823 -0.00141577
  0.00502594 -0.00251625  0.00332955  0.0005256   0.00307772 -0.00343175
 -0.00322531  0.00210792  0.00577499 -0.00154717 -0.00126585 -0.00071197
  0.00255716  0.00427755  0.01024281  0.01079031  0.01081975  0.00735123
  0.00539986]",
C[N@@H+](Cc1c(cccn1)C(F)(F)F)C[C@H](COCc1ccccc1)O,"[-0.00324455 -0.00365478 -0.00493355  0.00486513  0.00626482  0.01321865
  0.0142641   0.01248932 -0.00315323 -0.00579292 -0.0018336  -0.00173771
 -0.00162048 -0.00460634 -0.00533706 -0.00596573 -0.00230611 -0.00390518
  0.00307435  0.01084413  0.01197865  0.00945447  0.008297    0.00853543
  0.00053501]",
CCOC(=O)[C@@H](CN(C)c1ccccc1)N,"[-0.00280976 -0.00477845 -0.00083146  0.00516793 -0.00038253 -0.00552925
 -0.00558671  0.0006447  -0.00465423  0.00459262  0.01194278  0.02043919
  0.01928876  0.01288966  0.0159549  -0.00052211]",
CNC(=O)c1ccccc1NC(=O)c1ccc2c(c1)OCCCO2,"[-0.00230154  0.00271546  0.00222705  0.00019274  0.00624709  0.01202909
  0.01154093  0.00936283  0.01239735  0.00581975  0.00342376  0.00383116
  0.00022883  0.00811311  0.0100482   0.01310566  0.00603819  0.00684818
  0.01441633  0.00016837 -0.00483098 -0.00453938 -0.00293108  0.00035977]",
C[C@@H](C(=O)N)N1CCN(CC1)Cc1c2ccccc2ccc1O,"[-0.00215093 -0.00404674  0.00415257 -0.00030153  0.00018763 -0.00263456
 -0.00490748 -0.00453974 -0.0019631  -0.00418229 -0.00385135 -0.00463739
  0.00739001  0.00714782  0.01554433  0.01311071  0.01033982  0.00761126
  0.00703161  0.0129947   0.01084939  0.0076209   0.00209047]",
c1cnn(c1)C[C@@H]1CCC[N@H+]1CCCS(=O)(=O)N,"[ 0.0179031   0.00951065 -0.00135473  0.0027161   0.02099266 -0.00541667
 -0.00633684 -0.00449243 -0.00339373 -0.00378139 -0.00189697 -0.003727
 -0.0037579  -0.00368015 -0.00422179  0.00049616  0.00036923 -0.00036017]",
C[C@H](c1ccc2ccccc2c1)NC(=O)CSCC(F)(F)F,"[-1.9487741e-03 -2.7660956e-03  6.0312077e-03  1.2515313e-02
  1.1658026e-02  5.4117539e-03  6.8128794e-03  1.0636266e-02
  1.0169177e-02  1.1013277e-02  3.6589489e-03  7.3302896e-03
  3.4787292e-03  2.6013486e-03 -7.9232777e-05 -4.0592942e-03
 -1.9394399e-03 -3.6217263e-03 -4.5589530e-03 -1.9509166e-03
 -1.7197130e-03 -1.3172162e-03]",
c1ccc(cc1)CN(CC#N)C(=O)c1cnc(nc1)c1ccccc1,"[ 8.7117758e-03  8.0256648e-03  8.2372203e-03  4.4188723e-03
  6.4539406e-03  7.7934386e-03 -4.1458318e-03 -1.4261793e-03
 -3.9332616e-03 -9.3832961e-05 -9.2891383e-04  2.4616569e-03
 -4.2044578e-04  6.2106894e-03  9.2182383e-03 -1.9029528e-03
  4.8470753e-03 -2.0599798e-03  7.7635627e-03  5.6954501e-03
  1.0544310e-02  9.0202522e-03  8.6071203e-03  4.6950756e-03
  5.5175894e-03]",
CCOCCS/C(=[NH+]/CCc1ccccc1)/N,"[-0.00388406 -0.00630086 -0.00246625 -0.00650082 -0.0062212  -0.00466859
  0.00280475  0.00277034 -0.00641306 -0.00688481  0.0072156   0.01921759
  0.01282417  0.01552641  0.01297348  0.01034675  0.00187266]",
CCCS(=O)(=O)[C@@H](C)C(=O)Nc1cccc(c1C)Cl,"[-0.00276709 -0.0039202  -0.00512509 -0.00472318 -0.00065717  0.0004107
 -0.00526638 -0.0036843   0.00596968 -0.00038817  0.00671114  0.00961117
  0.02306673  0.01469174  0.01336611  0.00701197  0.00432641 -0.00312908
 -0.00171935]",
c1ccn2c(c1)nc(c(c2=O)[N+](=O)[O-])Cl,"[ 7.4657267e-03  1.2060948e-02  1.6763238e-02  1.0287926e-03
  8.6736977e-03  8.7244697e-03 -3.3941432e-03  6.3056415e-03
  1.1657789e-02  6.2847217e-03 -3.7836071e-04 -3.9061156e-04
  5.3052051e-04  3.2546632e-05 -2.3770062e-03]",
C[C@@H]([C@H](C)OC(=O)CF)OC(=O)CF,"[-4.8632096e-03 -4.6291389e-03 -8.0756079e-03 -3.2469097e-03
 -1.9056469e-03  6.8423161e-03  3.3563649e-04 -8.1641311e-03
 -3.4209732e-03 -4.6841073e-05  5.5362629e-03 -6.6125795e-04
 -6.7542950e-03 -2.6128828e-03]",
c1cc(sc1)/C=C/C1=NO[C@](C1)(C(F)F)O,"[ 0.0176211   0.02035196  0.01031278 -0.00122171  0.01910787  0.01053505
  0.01347091  0.00627033 -0.00358794  0.00047486 -0.01324301 -0.00748686
 -0.00372719 -0.00287249 -0.00253435 -0.00141227]",
c1cc(ccc1NC(=O)COC(=O)c1cc(ccc1O)Br)OC(F)F,"[ 7.6267887e-03  8.3733471e-03  4.9083256e-03  6.4219865e-03
  7.0409751e-03  4.3235128e-03  3.1135131e-03  2.0649559e-03
  3.4080009e-04 -1.8790698e-03  5.3112337e-04  2.6004817e-03
 -6.6488108e-05  5.5568935e-03  5.6466172e-03  3.6323213e-03
  9.2619266e-03  9.6189417e-03  4.8945975e-03  1.2344096e-03
 -1.4431364e-03 -1.1967803e-04 -1.3787858e-03 -1.4904309e-03
 -1.2212802e-03]",
c1ccc(cc1)Cn1ccs/c/1=N\C(=O)c1cn[n-]n1,"[ 0.00963123  0.00689129  0.00963757  0.00610243  0.00647106  0.00853747
 -0.00351239  0.00075945  0.0113571   0.01118971 -0.00174072  0.00408366
 -0.00140499  0.00352861  0.00057151  0.00741438  0.01282002 -0.00179841
 -0.00142367 -0.00151973]",
c1cc(cnc1)NCCF,"[ 0.02597563  0.01489442  0.00908677  0.02249327 -0.0055063   0.02451156
  0.00567125 -0.01071577 -0.00697194 -0.00471022]",
c1cc(ccc1C(=O)N)NC(=O)c1ccc(cc1)OC[C@H]1CCCO1,"[ 0.01346773  0.01006295  0.00395305  0.00940434  0.0097372   0.0065402
  0.00255398 -0.00045854  0.00098868  0.00254688  0.00271652  0.00063324
  0.00606304  0.01374663  0.01187406  0.00480421  0.00912907  0.01019003
 -0.00062559 -0.00391538 -0.0030828  -0.00358961 -0.0026526  -0.00280423
 -0.00155846]",
Cc1ccc(o1)[C@H](C)NC(=O)c1c(ncs1)C1CC1,"[-0.00256607  0.00849235  0.01296573  0.01991169  0.0071668  -0.00055288
 -0.00596144 -0.00393325  0.00406718  0.0055051  -0.00014791  0.01340809
  0.01151638 -0.00385627  0.01715616 -0.00128751 -0.00342402 -0.00556583
 -0.00464635]",
CCc1ccc(cc1)C(=O)Nc1cccc2c1cccc2,"[-0.0012565  -0.00134174  0.00511199  0.00748544  0.01043992  0.00444923
  0.00534361  0.00739766  0.00363036  0.00061983  0.0026441   0.00441255
  0.00960211  0.00866034  0.00829886  0.00387593  0.00514205  0.00804571
  0.00828379  0.00793898  0.00549527]",
CCC[N@@H+]1CC[C@H](CC1)Cc1nc(on1)C1(CCCC1)[NH3+],"[-0.00236015 -0.00321114 -0.00356887 -0.00248121 -0.00419366 -0.00498614
 -0.00709411 -0.00475663 -0.00416331 -0.00580562  0.00579503 -0.00276544
  0.00518227  0.00018446 -0.00234754 -0.00666368 -0.00458481 -0.00412086
 -0.00346748 -0.00381295 -0.00179547]",
CC(C)OCc1cccc(c1)NC(=O)NCc1cccc(c1)OC,"[-0.00279149 -0.00334782 -0.00311982 -0.00262812 -0.00422194  0.00347928
  0.01235132  0.01086117  0.01360798  0.00618723  0.00866601  0.00344441
  0.00363154 -0.00032642  0.00320814 -0.00314097  0.00593418  0.01210339
  0.01108401  0.01065825  0.00565474  0.00719441  0.00012127 -0.00184326]",
C[C@H]1C[C@H]2CN(CC[C@H]2O1)C(=O)CCc1ccccc1,"[-0.00263109 -0.00438801 -0.00564377 -0.00614708 -0.0063297  -0.00124783
 -0.00585377 -0.00684066 -0.00406219 -0.00457987  0.00338686 -0.00101301
 -0.00574519 -0.0070115   0.00742858  0.0152479   0.01560028  0.01535494
  0.0119281   0.0092225 ]",
CC(C)COCCC(=O)NCCS(=O)(=O)N,"[-0.00326992 -0.00557673 -0.00286744 -0.00468403 -0.00311446 -0.00528911
 -0.00490367  0.00569791 -0.00038048  0.00661744 -0.00542467 -0.00521953
 -0.0042477  -0.00017568 -0.0004338  -0.00118087]",
c1cc(sc1/C=C/C(=O)N1CCC(=O)NCC1)Br,"[ 0.01892708  0.01428217  0.00668611 -0.00171579  0.00796315  0.00616232
  0.01151139  0.00453483 -0.00049092  0.00088773 -0.00809487 -0.00667183
  0.00434785 -0.00067786  0.00596893 -0.0065329  -0.00517905 -0.00207336]",
Cc1c(c(n(n1)C)C)CNc1nccc(n1)C(F)(F)F,"[-0.00422329  0.00754328  0.01096779  0.01043555 -0.00013979 -0.00376907
 -0.00504683 -0.00431804 -0.00666788  0.00530709  0.00886704 -0.00349019
  0.02000779  0.01881218  0.00737381 -0.00357479 -0.00591813 -0.00237053
 -0.00266783 -0.00217386]",
C1CCN(C1)C(=O)N1CCC(CC1)C(=O)NCC[NH+]1CCOCC1,"[-0.00373883 -0.00362852 -0.00399601 -0.00033549 -0.00356441  0.00243648
  0.0002296   0.0002012  -0.00430426 -0.00452008 -0.00323162 -0.00416714
 -0.0035214   0.00308254 -0.00068901  0.00273212 -0.00387141 -0.00318899
 -0.00104589 -0.00347392 -0.00373582 -0.00217965 -0.00320443 -0.00254745]",
c1ccc(cc1)/C=C/CS(=O)(=O)C[C@@H](c1cccc(c1)F)O,"[ 0.00888999  0.00769535  0.01153981  0.00644707  0.00749158  0.00927579
  0.00661132  0.00718095 -0.00293852 -0.00353133  0.00079281  0.00093571
 -0.00321962 -0.00299076  0.00616112  0.01180002  0.01080781  0.00967499
  0.00498781  0.0078931  -0.00169993  0.00031051]",
C[C@@H](c1cccc2c1cccc2)NC(=O)[C@H](C)Oc1ccccc1,"[-7.4766879e-04 -2.2931141e-03  4.4505317e-03  9.2453007e-03
  8.7898057e-03  7.0589855e-03  4.2993240e-03  3.6326002e-03
  9.8582897e-03  9.3464553e-03  9.7320890e-03  6.2608579e-03
  2.5243417e-03  3.2273240e-03 -3.8920349e-05 -3.1576639e-03
 -2.1320167e-03 -3.4184984e-04  4.2255558e-03  8.0625340e-03
  8.7468233e-03  8.2766032e-03  6.1468771e-03  5.0859787e-03]",
c1ccc(cc1)n1ncc(n1)/C=C\1/C(=O)N(C(=S)S1)Cc1ccco1,"[ 5.4837768e-03  7.3170066e-03  6.3176313e-03  4.2911014e-03
  7.2315237e-03  7.5107915e-03  3.7902597e-04 -1.4549179e-03
  9.8506603e-03  6.1385171e-03 -1.6451735e-03  5.2155755e-03
  2.6024093e-03  1.9664799e-03  3.3532633e-05  6.2403487e-05
  1.9167302e-03  5.3040386e-04 -3.0202591e-03 -2.6619665e-03
  4.1910843e-03  8.3227865e-03  8.4288958e-03  6.6708708e-03
  4.1479911e-04]",
c1cc2c(cccc2NC(=O)N)c(c1)NC(=O)N,"[0.00856026 0.01085576 0.00455421 0.00597596 0.01211991 0.01065012
 0.01110345 0.005782   0.00458296 0.0041024  0.00030431 0.00120557
 0.00520346 0.01037425 0.00407075 0.00383218 0.00040454 0.00070643]",
C[C@@H](CNC(=O)C)OC(=O)c1c[nH]nc1c1ccc(cc1)F,"[-2.1083266e-03 -4.9711373e-03 -4.7257044e-03  2.8603694e-03
  3.8690241e-03  6.2121442e-05 -2.6883706e-03 -2.6838825e-05
  4.2213597e-03  5.6334913e-05  1.0559761e-02  1.7405510e-02
  4.4268798e-03 -2.9774578e-03  7.2619906e-03  6.9532334e-03
  1.8296098e-02  1.4581907e-02  5.8945497e-03  1.0373211e-02
  8.2245618e-03 -9.6068095e-04]",
C1CCC(CC1)C(=O)NCC1(CCOCC1)O,"[-0.00406349 -0.00430951 -0.00487336 -0.00283274 -0.00428424 -0.00419943
  0.00352267 -0.00020479  0.00479243 -0.00559171 -0.00389041 -0.00426765
 -0.00476985 -0.00276086 -0.00378162 -0.00521872 -0.00130391]",
CCO/C=C/[C@@](CNC(=O)c1cccnc1)(C(F)(F)F)O,"[-0.00324933 -0.00595928 -0.00162171  0.00911376  0.01108431 -0.00874953
 -0.00498269  0.00591146  0.00338902 -0.00025321  0.00906391  0.02119574
  0.01599879  0.01607176 -0.00392197  0.01262102 -0.00615874 -0.00241414
 -0.0031941  -0.00298893 -0.00178819]",
Cc1nc(cs1)[C@@H](C)NC(=O)N[C@@H]1CCC[C@@H](C1)C(F)(F)F,"[-0.00270812  0.00445761 -0.00336367  0.01062577  0.01937633 -0.00131025
 -0.00339206 -0.00271074  0.00415952  0.00383902 -0.00031401  0.00404166
 -0.00436222 -0.0048974  -0.0039512  -0.00390801 -0.00234222 -0.00370023
 -0.00507433 -0.00183932 -0.00202302 -0.00134639]",
CCCN(Cc1nnc(o1)c1ccccc1Cl)C(=O)C=C(C)C,"[-2.3786307e-03 -5.0799958e-03 -5.4637617e-03 -8.2664692e-04
 -4.8201778e-03  7.5598075e-03 -2.6400741e-03 -1.9156388e-03
  6.6321790e-03  2.6619993e-04  5.7355859e-03  1.5765075e-02
  1.1750740e-02  1.1534103e-02  8.0023706e-03  5.3708591e-03
 -1.8783659e-03  3.0882400e-03 -3.7458900e-05  9.2070792e-03
  2.0240978e-03 -2.8580949e-03 -2.1245671e-03]",
C[C@@H]1CN(C[C@@H](O1)C)C(=O)C1=NN=C(C1)c1ccco1,"[-0.00328177 -0.0067635  -0.00713746  0.0007097  -0.00637845 -0.0057944
 -0.00525141 -0.00332203  0.00542468 -0.00063791  0.00548777 -0.00319972
 -0.00211235  0.00488876 -0.00717942  0.00789896  0.02189567  0.01620405
  0.01115558  0.0013922 ]",
c1ccc(cc1)c1nnn(n1)CC(=O)NC[C@@H](c1ccsc1)O,"[ 0.00737461  0.0082977   0.0117942   0.00617516  0.00718592  0.00875568
  0.00702822 -0.00190011 -0.00067193  0.00085092 -0.00206381 -0.0028161
  0.00309119  0.00083491  0.00380597 -0.00345406 -0.00233781  0.00586725
  0.00966048  0.01167061 -0.00093195  0.00878854 -0.00015193]",
CC(C)OC[C@H](C[N@@H+](Cc1ccccc1OC)Cc1cccs1)O,"[-1.8373748e-03 -2.8477379e-03 -2.2067516e-03 -2.0773904e-03
 -3.8370111e-03 -4.0929290e-03 -4.5759743e-03 -3.1959978e-03
 -3.3180376e-03  5.7815947e-03  1.2866869e-02  8.1580710e-03
  1.4638739e-02  1.1556192e-02  6.0546030e-03 -6.5177388e-05
 -2.4844531e-03 -4.2570559e-03  4.9017090e-03  1.1298820e-02
  1.3554450e-02  1.2995318e-02 -1.2748322e-04  4.5027945e-04]",
C[NH+](C)CCNC(=O)c1cc2ccccc2cc1OC(F)F,"[-0.00310577 -0.00224569 -0.00387594 -0.00379281 -0.00433926  0.00430256
  0.00310378  0.00047225  0.0084398   0.01401217  0.00672404  0.01487576
  0.01357393  0.01033541  0.0136625   0.00734117  0.0116423   0.00582822
 -0.00049482 -0.00233176 -0.00184957 -0.0011971 ]",
CCc1nn2c(c(nc2s1)C)S(=O)(=O)NCc1cccc(c1)C,"[-0.00332285 -0.00364746  0.00657514 -0.00242325  0.00090747  0.00798667
  0.00643873 -0.00271003  0.00844402 -0.00136532 -0.00295794 -0.00534765
  0.0001477   0.00025198 -0.00078183 -0.00524242  0.0057097   0.01570312
  0.01424422  0.01112918  0.00544719  0.00807594 -0.00128318]",
Cc1cc(n(n1)C)NC(=O)NC[C@@H]1CC[N@@H+](C1)CC(F)(F)F,"[-0.00247239  0.00693049  0.01843569  0.00760655  0.00015184 -0.0030734
 -0.00409931  0.00253514  0.0029029  -0.000383    0.00432958 -0.00633479
 -0.0065231  -0.00641111 -0.00519288 -0.0013484  -0.00419796 -0.00489749
 -0.00652494 -0.00220872 -0.0022682  -0.00170898]",
Cc1c(cnn1C)CNC(=O)Nc1ccncc1F,"[-0.00201769  0.00596585  0.0076964   0.01279754 -0.00210969  0.00063213
 -0.00214221 -0.00286159  0.0033324   0.00387685 -0.00013358  0.00499277
  0.00544143  0.00959776  0.01248488 -0.00256182  0.00851812  0.00486663
 -0.00164559]",
C[C@H]1C[N@H+](CCN1C(=O)OCc1ccccc1)CC(=O)[O-],"[-0.00247946 -0.00371212 -0.00397432 -0.00241088 -0.00456655 -0.00447079
 -0.00063092  0.00418606 -0.00059508  0.00072232 -0.00507225  0.00714284
  0.01602414  0.0137946   0.01664925  0.01338826  0.00995138 -0.00451241
  0.00409594 -0.00012638  0.0003619 ]",
CCNC(=O)[C@@H]1C[C@@H](CN1C(=O)Cn1c[nH+]c(c1C)C)NC(=O)CO,"[-1.9470885e-03 -3.6575631e-03  1.6210882e-03  3.3062624e-03
 -6.5595383e-04 -6.4486926e-03 -7.2492240e-03 -4.1259010e-03
 -5.0614784e-03  6.1672588e-05  4.0878132e-03 -2.6841930e-05
 -4.7944444e-03  5.7819823e-04  1.4684692e-02  4.0288591e-03
  8.0594346e-03  5.7636136e-03 -2.4482543e-03 -3.5727820e-03
  4.2545344e-03  3.0193208e-03 -2.6749133e-04 -3.5771588e-03
 -1.4119834e-04]",
C1CCCC(CC1)N1C[C@H](CC1=O)c1nc(no1)[C@H]1CCOC1,"[-3.2047823e-03 -3.4302594e-03 -3.1094290e-03 -3.6266488e-03
 -2.1744575e-03 -2.6153908e-03 -3.4219513e-03 -5.2585447e-04
 -3.7723461e-03 -4.7348239e-03 -5.0056721e-03  3.8912389e-03
  6.5202898e-05  7.5796098e-03 -1.7444587e-03  9.1412310e-03
 -3.0751128e-03  6.5765937e-04 -3.0738048e-03 -4.5620361e-03
 -3.3971327e-03 -2.3152307e-03 -3.0034259e-03]",
c1c(c(c[nH]c1=O)C(=O)N1C[C@H](C[C@H](C1)CO)CN1CCOCC1)[O-],"[ 0.01070989  0.00447609  0.0068239   0.01358239  0.00380299  0.00563486
 -0.00010146  0.00320929 -0.00048791 -0.00076737 -0.00397686 -0.0032241
 -0.00461037 -0.00358177 -0.00373039 -0.00256797 -0.00061106 -0.00294874
 -0.00141053 -0.00427973 -0.00328815 -0.00195094 -0.00281406 -0.00309688
 -0.00031281]",
C[C@H](C(=O)NC[C@@H](c1ccc(cc1)F)O)Oc1ccc(c(c1)Cl)Cl,"[-0.0023597  -0.00499691  0.00154423 -0.00055845  0.00354378 -0.00414937
 -0.00370947  0.00417847  0.01127634  0.00880301  0.00387602  0.01229441
  0.00942483 -0.00261849 -0.00149685 -0.00157459  0.00550462  0.01079947
  0.01207266  0.00379776  0.00479323  0.00853878 -0.00175624 -0.00125368]",
CC[N+](CC)(CC)Cc1nc(cc(n1)N)C,"[-0.00513762 -0.00668528 -0.00561673 -0.00632656 -0.00481548 -0.00561452
 -0.00444429 -0.00961692  0.00695556 -0.00502186  0.00818115  0.02424764
  0.01206248 -0.00239626  0.00083068 -0.00242464]",
C[C@H]1CCCC[C@H]1[NH2+]CC(F)(F)F,"[-0.00428756 -0.00406155 -0.0060254  -0.00580353 -0.00609975 -0.00597113
 -0.00600931 -0.00370771 -0.00566445 -0.00681604 -0.00368042 -0.0029998
 -0.00221009]",
Cn1cc(c(n1)c1ccccc1F)CN(CC#C)Cc1ccco1,"[-0.00168842  0.00064366  0.0101394   0.00785079  0.00415727 -0.00225764
  0.0062959   0.01084719  0.00870156  0.01193837  0.00783129  0.00457723
 -0.0016222  -0.00369752 -0.00238791 -0.0045673   0.00031647  0.00232078
 -0.00321822  0.00522053  0.01158436  0.01141578  0.00894284  0.00068143]",
COc1ccc(cc1)C#CCNC(=O)c1ccc(o1)[N+](=O)[O-],"[-0.00248461 -0.00050465  0.0056163   0.01611865  0.01188954  0.0064466
  0.01001858  0.01145917 -0.00079125 -0.00028035 -0.00394055  0.00353371
  0.00181562  0.00039397  0.00619973  0.01360859  0.01253493  0.00700837
 -0.00028476  0.00023237  0.00068431  0.0002248 ]",
C/C(=C/1\C(=O)N(C(=O)S1)c1cccc(c1)Cl)/c1ccc(cc1)N,"[-0.00112277  0.00254466  0.00326793  0.00337271  0.0007158   0.0007135
  0.00419536  0.00069177 -0.00187343  0.00430345  0.00899659  0.00887335
  0.00850624  0.00348695  0.00617857 -0.00043329  0.00494415  0.00732893
  0.01046079  0.00513429  0.00572239  0.00755852  0.00117182]",
C[C@]1(CCS(=O)(=O)C1)NC(=O)CCCOc1ccccc1,"[-0.00476606 -0.01091405 -0.00626697 -0.00593533 -0.00539475 -0.00060266
 -0.00052091 -0.00576851  0.00376256  0.00453872 -0.0003528  -0.00595624
 -0.00535156 -0.00576578  0.0002952   0.00811028  0.01736398  0.01505919
  0.01452807  0.00765566  0.00968361]",
CC(C)NC(=O)N(CC#C)Cc1ccco1,"[-5.1044049e-03 -5.8630747e-03 -3.7614573e-03  4.3684505e-03
  5.2431249e-03  2.7144513e-05  4.7406284e-04 -5.9490772e-03
 -6.6614361e-04  3.5977936e-03 -7.0874854e-03  8.5517438e-03
  2.2203505e-02  1.7693544e-02  1.0665955e-02  3.3162936e-04]",
C[C@@H](c1ccccc1)NC(=O)[C@H](C)OC(=O)c1cc(sc1)S(=O)(=O)N,"[-1.18216919e-03 -1.04283052e-03  5.26983058e-03  1.16394162e-02
  9.55006853e-03  1.26760108e-02  1.00375535e-02  8.71568918e-03
  4.39250190e-03  4.75278730e-03 -5.74705919e-05 -6.00669952e-03
 -3.51240742e-03 -1.38477061e-03  3.33561655e-03  1.70708008e-05
  1.06442356e-02  1.29908528e-02  5.16378973e-03 -1.19632995e-03
  1.78245436e-02 -3.82333272e-03  2.54727114e-04  8.00138165e-04
 -7.91002531e-04]",
C[C@H]1C[N@@H+](C[C@@H](O1)C)CCCC(=O)NN,"[-0.003719   -0.0076605  -0.00567541 -0.00268863 -0.00554147 -0.00347603
 -0.00382522 -0.00386173 -0.00571944 -0.00559449 -0.00546632  0.00310136
 -0.00025082  0.0024662  -0.00087671]",
CCN(CC(=C)C)C(=O)[C@H](C)Sc1c(cc2c(n1)CCCC2)C#N,"[-0.0018032  -0.00399875 -0.00071948 -0.00479313  0.00380545  0.00304397
 -0.00363804  0.00335012 -0.00087764 -0.00458122 -0.00339013 -0.00397724
  0.00568678  0.00655838  0.01748386  0.00900984  0.00560769 -0.00365493
 -0.00544205 -0.00412909 -0.00445582 -0.00464399 -0.00070959 -0.00041073]",
c1ccc(c(c1)CNC(=O)Nc1ccc2c(c1)CCC2)OCCO,"[ 0.01162716  0.01206373  0.01247219  0.00717676  0.0061165   0.00992977
 -0.00584076  0.0041434   0.00413095 -0.00030266  0.00218394  0.00661608
  0.01700852  0.01420745  0.00543006  0.00512963  0.01373196 -0.00580599
 -0.00494852 -0.00546035  0.00016583 -0.00477247 -0.0037516  -0.00125134]",
CN(C)S(=O)(=O)c1cccc(c1)CNc1cccc(c1)C#C,"[-0.00124633 -0.00111384 -0.00158014 -0.00314673  0.00096681  0.00081451
  0.00686333  0.01153413  0.01104697  0.00969822  0.00606607  0.00751038
 -0.00180979  0.00306275  0.00668316  0.01009425  0.01053598  0.01064164
  0.00512903  0.00805212  0.00038858  0.00231118]",
Cn1c2c(nn1)[C@@H](N(CC2)Cc1ccc(cc1)F)COCC=C,"[-0.00281585  0.00051824  0.00707879  0.0074628  -0.00304815 -0.00257268
 -0.00568286 -0.00307871 -0.0061184  -0.00506674 -0.00562419  0.0051379
  0.01351137  0.01712175  0.00629386  0.0138606   0.01342519 -0.0020273
 -0.00479645 -0.00308763 -0.00473964  0.00678263  0.00179679]",
c1cc2c(c(c1)S(=O)(=O)N)c(cc1c2nc([O-])c(=O)[nH]1)[N+](=O)[O-],"[ 9.9809859e-03  9.9685928e-03  4.1867429e-03  4.2069908e-03
  6.2921094e-03  9.8268576e-03 -3.6068580e-03  1.0231705e-03
  4.2723917e-04 -1.1412941e-03  5.7608988e-03  1.5636569e-02
  8.1729786e-03  5.1261326e-03 -2.4081902e-03  6.8564336e-03
 -1.3140727e-04  5.1918142e-03 -3.4391726e-04  4.0656347e-03
 -7.1003160e-05  3.5581092e-04 -8.2359948e-06]",
CCCOCCN1CC[NH+](CC1)C[C@H]1[C@H]2[C@@H]1CN(C2)C(=O)C,"[-0.0018055  -0.0024973  -0.00236374 -0.00126893 -0.00256666 -0.00284512
 -0.0025005  -0.00305749 -0.00265669 -0.00120686 -0.00274862 -0.00249674
 -0.00291003 -0.00232826 -0.00149571 -0.00363372 -0.00352622 -0.00067848
 -0.00310858  0.00289685  0.00010972 -0.00192987]",
c1cc(c(cc1F)Br)N1CCCC1=O,"[ 0.01793739  0.0217986   0.01063913  0.01025702  0.0126714   0.00791742
 -0.00476991 -0.00456625 -0.00237304 -0.00943066 -0.00671989 -0.0094639
  0.00459572 -0.00109903]",
C[C@H]1C(=O)N([C@@H](C(=O)N1)[C@@H](C)O)Cc1cccc(c1)OC,"[-2.9912516e-03 -4.0689795e-03  5.0907130e-03 -6.9073046e-04
 -2.1462489e-03 -3.2028991e-03  5.4172096e-03 -8.4753090e-04
  5.1769591e-03 -6.2201042e-03 -3.1279570e-03 -9.7582606e-04
 -5.8649885e-03  5.9968769e-03  1.7112887e-02  1.3877390e-02
  1.5483134e-02  1.0209400e-02  8.4627392e-03  6.1438346e-05
 -2.0961021e-03]",
CC(C)(C)OC(=O)N[C@@H](CC(=O)N)CO,"[-0.00501268 -0.00692468 -0.00394575 -0.00342607 -0.00151798  0.00751201
 -0.00102485  0.00294835 -0.00702452 -0.00691655  0.00582393  0.00038068
  0.00022971 -0.00361528 -0.00108081]",
