SMILES,Atom_importance,Bond_importance
c1c(sc(n1)N)C[NH3+],"[-0.00064045 -0.00163476 -0.00184458 -0.00163476 -0.00279721 -0.00098909
 -0.00012539 -0.00110739]",
CCCCNC(=O)[C@H]1CCC[N@H+](C1)Cc1nc(cs1)C,"[-0.00010629 -0.00012539 -0.00012539 -0.00012539 -0.00128451 -0.00129384
 -0.00127933 -0.00051674 -0.00012539 -0.00012539 -0.00012539 -0.00162851
 -0.00012539 -0.00012539 -0.00163476 -0.00279721 -0.00163476 -0.00064045
 -0.00184458 -0.00010629]",
CC(C)(C)OCc1cccc(c1)C[NH2+][C@H](c1ccccc1)C(=O)N,"[-0.00010629 -0.00150828 -0.00010629 -0.00010629 -0.00132743 -0.00012539
 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045
 -0.00012539 -0.0011768  -0.00050031 -0.00163476 -0.00064045 -0.00064045
 -0.00064045 -0.00064045 -0.00064045 -0.00129384 -0.00127933 -0.00098909]",
C1CC[C@H]2[C@H](C1)C(=C1CCCC1=N2)N,"[-0.00012539 -0.00012539 -0.00012539 -0.00051674 -0.00050031 -0.00012539
 -0.00129384 -0.00129384 -0.00012539 -0.00012539 -0.00012539 -0.00129384
 -0.00229036 -0.00098909]",
C[C@@H](C(=O)O[C@@H](C)C(=O)N1CCCCC1)NC(=O)Nc1ccccc1,"[-0.00010629 -0.00051674 -0.00129384 -0.00127933 -0.00132006 -0.00051674
 -0.00010629 -0.00129384 -0.00127933 -0.00231935 -0.00012539 -0.00012539
 -0.00012539 -0.00012539 -0.00012539 -0.00128451 -0.00129384 -0.00127933
 -0.00128451 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00064045
 -0.00064045]",
CCCn1cc(c(n1)N)C(=O)N,"[-0.00010629 -0.00012539 -0.00012539 -0.00280694 -0.00064045 -0.00163476
 -0.00163476 -0.00279721 -0.00098909 -0.00129384 -0.00127933 -0.00098909]",
COc1cccc(c1)[C@@H]1[C@]2([C@@]1(C([NH+]=C2N)(OC)OC)C#N)C#N,"[-0.00010629 -0.00132006 -0.00163476 -0.00064045 -0.00064045 -0.00064045
 -0.00163476 -0.00064045 -0.00050031 -0.00147137 -0.00148952 -0.00150828
 -0.00150484 -0.00129384 -0.00098909 -0.00132743 -0.00010629 -0.00132743
 -0.00010629 -0.00138068 -0.00214984 -0.00138068 -0.00214984]",
c1ccc(cc1)c1cnc(o1)C[N@H+]1C[C@@H](C[C@@H]1C(=O)N)O,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00064045 -0.00279721 -0.00163476 -0.00182169 -0.00012539
 -0.00156546 -0.00012539 -0.00051674 -0.00012539 -0.00050031 -0.00129384
 -0.00127933 -0.00098909 -0.00031088]",
Cc1c([nH]cn1)CSCCNC(=O)COc1ccc(cc1Cl)Cl,"[-0.00010629 -0.00163476 -0.00163476 -0.00177765 -0.00064045 -0.00279721
 -0.00012539 -0.00138914 -0.00012539 -0.00012539 -0.00128451 -0.00129384
 -0.00127933 -0.00012539 -0.00132006 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00064045 -0.00163476 -0.00138915 -0.00138915]",
Cc1nnc(s1)NC(=O)c1ccnc(c1)OC1CCC1,"[-0.00010629 -0.00163476 -0.00279721 -0.00279721 -0.00163476 -0.00184458
 -0.00128451 -0.00129384 -0.00127933 -0.00163476 -0.00064045 -0.00064045
 -0.00279721 -0.00163476 -0.00064045 -0.00132006 -0.00048149 -0.00012539
 -0.00012539 -0.00012539]",
CC(C)C[N@H+](Cc1ccc(cc1F)F)C[C@H](COCC=C)O,"[-1.06286585e-04 -4.81491821e-04 -1.06286585e-04 -1.25385355e-04
 -1.62851496e-03 -1.25385355e-04 -1.63476483e-03 -6.40452956e-04
 -6.40452956e-04 -1.63476483e-03 -6.40452956e-04 -1.63476483e-03
 -1.25304982e-03 -1.25304982e-03 -1.25385355e-04 -5.00306778e-04
 -1.25385355e-04 -1.32743176e-03 -1.25385355e-04 -2.72253063e-04
  9.83456994e-05 -3.10878910e-04]",
c1nc(c(c(n1)N(CC#N)CC#N)N)NCC[NH+]1CCOCC1,"[-0.00064045 -0.00279721 -0.00163476 -0.00163476 -0.00163476 -0.00279721
 -0.00231935 -0.00012539 -0.00138068 -0.00214984 -0.00012539 -0.00138068
 -0.00214984 -0.00098909 -0.00128451 -0.00012539 -0.00012539 -0.00145891
 -0.00012539 -0.00012539 -0.00132743 -0.00012539 -0.00012539]",
CCn1c2ccccc2[nH+]c1S[C@H](C(C)C)C(=O)NC(=O)N,"[-0.00010629 -0.00012539 -0.00280694 -0.00163476 -0.00064045 -0.00064045
 -0.00064045 -0.00064045 -0.00163476 -0.00199553 -0.00163476 -0.00138914
 -0.00050031 -0.00048149 -0.00010629 -0.00010629 -0.00129384 -0.00127933
 -0.00128451 -0.00129384 -0.00127933 -0.00098909]",
CC(C)(C)SCCNC(=O)N1CCc2cc(ccc2C1)F,"[-0.00010629 -0.00150828 -0.00010629 -0.00010629 -0.00138914 -0.00012539
 -0.00012539 -0.00128451 -0.00129384 -0.00127933 -0.00231935 -0.00012539
 -0.00012539 -0.00163476 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00012539 -0.00125305]",
C[C@H](c1ccc(cc1F)F)NC(=O)c1ccc2c(c1)nc(=S)[nH]c2[O-],"[-0.00010629 -0.00050031 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00064045 -0.00163476 -0.00125305 -0.00125305 -0.00128451 -0.00129384
 -0.00127933 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00163476
 -0.00064045 -0.00279721 -0.00163476 -0.0013076  -0.00177765 -0.00163476
 -0.00117693]",
CC[N@@H+]1CCO[C@@H](C1)CCNC(=O)c1cc(c[nH]c1=O)Cl,"[-0.00010629 -0.00012539 -0.00162851 -0.00012539 -0.00012539 -0.00132743
 -0.00051674 -0.00012539 -0.00012539 -0.00012539 -0.00128451 -0.00129384
 -0.00127933 -0.00163476 -0.00064045 -0.00163476 -0.00064045 -0.00177765
 -0.00163476 -0.00127933 -0.00138915]",
COCCn1c(nnc1SCC(=O)OC)c1c(c2cccnc2s1)N,"[-0.00010629 -0.00132743 -0.00012539 -0.00012539 -0.00280694 -0.00163476
 -0.00279721 -0.00279721 -0.00163476 -0.00138914 -0.00012539 -0.00129384
 -0.00127933 -0.00132006 -0.00010629 -0.00163476 -0.00163476 -0.00163476
 -0.00064045 -0.00064045 -0.00064045 -0.00279721 -0.00163476 -0.00184458
 -0.00098909]",
C1CN2CCC(=O)[C@@H]1C2,"[-0.00012539 -0.00012539 -0.00240294 -0.00012539 -0.00012539 -0.00129384
 -0.00127933 -0.00050031 -0.00012539]",
CCOc1c(cccn1)CN(C)C(=O)c1ccc(cc1)F,"[-0.00010629 -0.00012539 -0.00132006 -0.00163476 -0.00163476 -0.00064045
 -0.00064045 -0.00064045 -0.00279721 -0.00012539 -0.00231935 -0.00010629
 -0.00129384 -0.00127933 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00064045 -0.00064045 -0.00125305]",
CN1CCN(CC1)c1nccc(n1)C[N@H+]1CC[C@H](C1)CO,"[-0.00010629 -0.00240294 -0.00012539 -0.00012539 -0.00231935 -0.00012539
 -0.00012539 -0.00163476 -0.00279721 -0.00064045 -0.00064045 -0.00163476
 -0.00279721 -0.00012539 -0.00156546 -0.00012539 -0.00012539 -0.00050031
 -0.00012539 -0.00012539 -0.00031088]",
Cn1c(cc(n1)C1CCCC1)[C@H]1C[N@H+]2CC[C@@H]1C[C@@H]2CN,"[-0.00010629 -0.00280694 -0.00163476 -0.00064045 -0.00163476 -0.00279721
 -0.00048149 -0.00012539 -0.00012539 -0.00012539 -0.00012539 -0.00051674
 -0.00012539 -0.00156546 -0.00012539 -0.00012539 -0.00050031 -0.00012539
 -0.00050031 -0.00012539 -0.00101801]",
c1cc(sc1Cn1ccc(n1)N)C(=O)[O-],"[-0.00064045 -0.00064045 -0.00163476 -0.00184458 -0.00163476 -0.00012539
 -0.00280694 -0.00064045 -0.00064045 -0.00163476 -0.00279721 -0.00098909
 -0.00129384 -0.00127933 -0.00117693]",
C[C@H]1CCC[C@H](C1)N1CCN(CC1)Cc1ccc(cc1)F,"[-0.00010629 -0.00051674 -0.00012539 -0.00012539 -0.00012539 -0.00050031
 -0.00012539 -0.00240294 -0.00012539 -0.00012539 -0.00240294 -0.00012539
 -0.00012539 -0.00012539 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00064045 -0.00064045 -0.00125305]",
CC1(O[C@H]2[C@H](O[C@@H]([C@H]2O1)COC(=O)[C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)O)C,"[-0.00010629 -0.00150828 -0.00132743 -0.00051674 -0.00050031 -0.00132743
 -0.00051674 -0.00051674 -0.00132743 -0.00012539 -0.00132006 -0.00129384
 -0.00127933 -0.00148952 -0.00012539 -0.00051674 -0.00012539 -0.00051674
 -0.00012539 -0.00012539 -0.00051674 -0.00012539 -0.00012539 -0.00031088
 -0.00010629]",
C[NH+](C)[C@H](Cc1ccccc1)CNC(=O)N(C)CCc1ccccc1,"[-0.00010629 -0.00145891 -0.00010629 -0.00050031 -0.00012539 -0.00163476
 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00012539
 -0.00128451 -0.00129384 -0.00127933 -0.00231935 -0.00010629 -0.00012539
 -0.00012539 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00064045
 -0.00064045]",
C[N@@H+](CN1C(=O)CC2(C1=O)CCCC2)[C@@H]1[C@H]2C[C@@H]3C[C@H](C2)C[C@H]1C3,"[-0.00010629 -0.00156546 -0.00012539 -0.00231935 -0.00129384 -0.00127933
 -0.00012539 -0.00150828 -0.00129384 -0.00127933 -0.00012539 -0.00012539
 -0.00012539 -0.00012539 -0.00050031 -0.00051674 -0.00012539 -0.00050031
 -0.00012539 -0.00050031 -0.00012539 -0.00012539 -0.00051674 -0.00012539]",
CCOC[C@H]1CCC[N@H+](C1)Cc1ccc(c(c1)C)C,"[-0.00010629 -0.00012539 -0.00132743 -0.00012539 -0.00051674 -0.00012539
 -0.00012539 -0.00012539 -0.00162851 -0.00012539 -0.00012539 -0.00163476
 -0.00064045 -0.00064045 -0.00163476 -0.00163476 -0.00064045 -0.00010629
 -0.00010629]",
CC(C)C(=O)N[C@H](CCSC)c1nnc2n1cccc2,"[-0.00010629 -0.00048149 -0.00010629 -0.00129384 -0.00127933 -0.00128451
 -0.00050031 -0.00012539 -0.00012539 -0.00138914 -0.00010629 -0.00163476
 -0.00279721 -0.00279721 -0.00163476 -0.00280694 -0.00064045 -0.00064045
 -0.00064045 -0.00064045]",
c1cn(cn1)CCN/C=C\1/C(=O)NC(=O)N(C1=O)C1CCCCC1,"[-0.00064045 -0.00064045 -0.00280694 -0.00064045 -0.00279721 -0.00012539
 -0.00012539 -0.00128451 -0.00027225 -0.00129384 -0.00129384 -0.00127933
 -0.00128451 -0.00129384 -0.00127933 -0.00231935 -0.00129384 -0.00127933
 -0.00048149 -0.00012539 -0.00012539 -0.00012539 -0.00012539 -0.00012539]",
CC(C)(C)OC(=O)CN1CCN(C(=O)C1)CCOC,"[-0.00010629 -0.00150828 -0.00010629 -0.00010629 -0.00132006 -0.00129384
 -0.00127933 -0.00012539 -0.00240294 -0.00012539 -0.00012539 -0.00231935
 -0.00129384 -0.00127933 -0.00012539 -0.00012539 -0.00012539 -0.00132743
 -0.00010629]",
c1ccc(cc1)/C=C/c1c(cc2ccccc2n1)CO,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00027225 -0.00027225 -0.00163476 -0.00163476 -0.00064045 -0.00163476
 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00279721
 -0.00012539 -0.00031088]",
CCNC(=O)c1cccc(c1)NC(=O)N1CCC[C@@H](C1)C(=O)NCC,"[-0.00010629 -0.00012539 -0.00128451 -0.00129384 -0.00127933 -0.00163476
 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00128451
 -0.00129384 -0.00127933 -0.00231935 -0.00012539 -0.00012539 -0.00012539
 -0.00051674 -0.00012539 -0.00129384 -0.00127933 -0.00128451 -0.00012539
 -0.00010629]",
C1CC[C@@H]([C@@H](C1)C#N)C(=O)N,"[-0.00012539 -0.00012539 -0.00012539 -0.00051674 -0.00051674 -0.00012539
 -0.00138068 -0.00214984 -0.00129384 -0.00127933 -0.00098909]",
C[C@H]1C[C@H]1c1ccc(o1)C[N@@H+]1CCC[C@@H](C1)C(=O)NCC(F)(F)F,"[-0.00010629 -0.00051674 -0.00012539 -0.00051674 -0.00163476 -0.00064045
 -0.00064045 -0.00163476 -0.00182169 -0.00012539 -0.00162851 -0.00012539
 -0.00012539 -0.00012539 -0.00051674 -0.00012539 -0.00129384 -0.00127933
 -0.00128451 -0.00012539 -0.00150828 -0.00125305 -0.00125305 -0.00125305]",
CNC(=O)c1c2c(sc1NC(=O)c1cc(sc1Cl)Cl)CCCC2,"[-0.00010629 -0.00128451 -0.00129384 -0.00127933 -0.00163476 -0.00163476
 -0.00163476 -0.00184458 -0.00163476 -0.00128451 -0.00129384 -0.00127933
 -0.00163476 -0.00064045 -0.00163476 -0.00184458 -0.00163476 -0.00138915
 -0.00138915 -0.00012539 -0.00012539 -0.00012539 -0.00012539]",
COC(=O)CNC(=O)C1CCN(CC1)CC#C,"[-0.00010629 -0.00132006 -0.00129384 -0.00127933 -0.00012539 -0.00128451
 -0.00129384 -0.00127933 -0.00048149 -0.00012539 -0.00012539 -0.00240294
 -0.00012539 -0.00012539 -0.00012539 -0.00138068 -0.00032663]",
CCOC(=O)[C@H](Cc1cnccn1)N,"[-0.00010629 -0.00012539 -0.00132006 -0.00129384 -0.00127933 -0.00050031
 -0.00012539 -0.00163476 -0.00064045 -0.00279721 -0.00064045 -0.00064045
 -0.00279721 -0.00101801]",
CCc1c(nn(c1N)C)COC,"[-0.00010629 -0.00012539 -0.00163476 -0.00163476 -0.00279721 -0.00280694
 -0.00163476 -0.00098909 -0.00010629 -0.00012539 -0.00132743 -0.00010629]",
Cc1c(c(on1)C)CN(C)C(=O)[C@H](c1ccccc1)OC,"[-0.00010629 -0.00163476 -0.00163476 -0.00163476 -0.00182169 -0.00279721
 -0.00010629 -0.00012539 -0.00231935 -0.00010629 -0.00129384 -0.00127933
 -0.00050031 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00064045
 -0.00064045 -0.00132743 -0.00010629]",
c1c(csc1/C(=C(/C#N)\C(=O)NC1CCCCC1)/[O-])C(=O)N,"[-0.00064045 -0.00163476 -0.00064045 -0.00184458 -0.00163476 -0.00129384
 -0.00129384 -0.00138068 -0.00214984 -0.00129384 -0.00127933 -0.00128451
 -0.00048149 -0.00012539 -0.00012539 -0.00012539 -0.00012539 -0.00012539
 -0.00117693 -0.00129384 -0.00127933 -0.00098909]",
Cc1c(cn(n1)C)C(=O)N[C@@H](C)C1CCCCC1,"[-0.00010629 -0.00163476 -0.00163476 -0.00064045 -0.00280694 -0.00279721
 -0.00010629 -0.00129384 -0.00127933 -0.00128451 -0.00051674 -0.00010629
 -0.00048149 -0.00012539 -0.00012539 -0.00012539 -0.00012539 -0.00012539]",
Cc1ccc(nc1)NC(=O)CN(C)Cc1cnc2n1cc(cc2)C,"[-0.00010629 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00279721
 -0.00064045 -0.00128451 -0.00129384 -0.00127933 -0.00012539 -0.00240294
 -0.00010629 -0.00012539 -0.00163476 -0.00064045 -0.00279721 -0.00163476
 -0.00280694 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00010629]",
C=CCN(CC=C)C(=O)CCCNC(=O)c1cccs1,"[ 9.8345699e-05 -2.7225306e-04 -1.2538536e-04 -2.3193466e-03
 -1.2538536e-04 -2.7225306e-04  9.8345699e-05 -1.2938365e-03
 -1.2793345e-03 -1.2538536e-04 -1.2538536e-04 -1.2538536e-04
 -1.2845080e-03 -1.2938365e-03 -1.2793345e-03 -1.6347648e-03
 -6.4045296e-04 -6.4045296e-04 -6.4045296e-04 -1.8445785e-03]",
CCNc1c(c(ncn1)N1CCC(CC1)C(=O)OCC)N,"[-0.00010629 -0.00012539 -0.00128451 -0.00163476 -0.00163476 -0.00163476
 -0.00279721 -0.00064045 -0.00279721 -0.00231935 -0.00012539 -0.00012539
 -0.00048149 -0.00012539 -0.00012539 -0.00129384 -0.00127933 -0.00132006
 -0.00012539 -0.00010629 -0.00098909]",
c1cc(c(cc1C(=O)Nc1cnn(c1)[C@@H]1CCOC1)F)F,"[-0.00064045 -0.00064045 -0.00163476 -0.00163476 -0.00064045 -0.00163476
 -0.00129384 -0.00127933 -0.00128451 -0.00163476 -0.00064045 -0.00279721
 -0.00280694 -0.00064045 -0.00050031 -0.00012539 -0.00012539 -0.00132743
 -0.00012539 -0.00125305 -0.00125305]",
Cn1ccnc1[C@H]([C@@H]1CCN(CC1)[C@@H](c1cccnc1)C(=O)OC)O,"[-0.00010629 -0.00280694 -0.00064045 -0.00064045 -0.00279721 -0.00163476
 -0.00050031 -0.00048149 -0.00012539 -0.00012539 -0.00240294 -0.00012539
 -0.00012539 -0.00051674 -0.00163476 -0.00064045 -0.00064045 -0.00064045
 -0.00279721 -0.00064045 -0.00129384 -0.00127933 -0.00132006 -0.00010629
 -0.00031088]",
Cc1ccc(o1)[C@H](CNC(=O)c1cc(on1)C)O,"[-0.00010629 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00182169
 -0.00050031 -0.00012539 -0.00128451 -0.00129384 -0.00127933 -0.00163476
 -0.00064045 -0.00163476 -0.00182169 -0.00279721 -0.00010629 -0.00031088]",
c1cc(ccc1[C@@H]1C=CN=[NH+]1)C1=N[C@@H](SC1)N,"[-0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00050031 -0.00027225 -0.00027225 -0.00229036 -0.00150484 -0.00129384
 -0.00229036 -0.00051674 -0.00138914 -0.00012539 -0.00101801]",
CCC1([C@@H](C[C@H]1OCC)NC(=O)c1c(ncs1)C1CC1)CC,"[-0.00010629 -0.00012539 -0.00150828 -0.00051674 -0.00012539 -0.00051674
 -0.00132743 -0.00012539 -0.00010629 -0.00128451 -0.00129384 -0.00127933
 -0.00163476 -0.00163476 -0.00279721 -0.00064045 -0.00184458 -0.00048149
 -0.00012539 -0.00012539 -0.00012539 -0.00010629]",
COCC(=O)NCc1nnc(s1)N,"[-0.00010629 -0.00132743 -0.00012539 -0.00129384 -0.00127933 -0.00128451
 -0.00012539 -0.00163476 -0.00279721 -0.00279721 -0.00163476 -0.00184458
 -0.00098909]",
c1ccc(cc1)C(=O)COC(=O)c1ccccc1N,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045
 -0.00129384 -0.00127933 -0.00012539 -0.00132006 -0.00129384 -0.00127933
 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00163476
 -0.00098909]",
CCOC(=O)C[N@H+](Cc1cn2ccccc2[nH+]1)C1CC1,"[-0.00010629 -0.00012539 -0.00132006 -0.00129384 -0.00127933 -0.00012539
 -0.00162851 -0.00012539 -0.00163476 -0.00064045 -0.00280694 -0.00064045
 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00199553 -0.00048149
 -0.00012539 -0.00012539]",
CCOc1ccc(cc1)OC[C@@H](CN1CCO[C@@H](C1)C)O,"[-0.00010629 -0.00012539 -0.00132006 -0.00163476 -0.00064045 -0.00064045
 -0.00163476 -0.00064045 -0.00064045 -0.00132006 -0.00012539 -0.00051674
 -0.00012539 -0.00240294 -0.00012539 -0.00012539 -0.00132743 -0.00051674
 -0.00012539 -0.00010629 -0.00031088]",
CCC[C@H]1CC[C@@H](CC1)C#CC#N,"[-0.00010629 -0.00012539 -0.00012539 -0.00051674 -0.00012539 -0.00012539
 -0.00051674 -0.00012539 -0.00012539 -0.00138068 -0.00138068 -0.00138068
 -0.00214984]",
c1ccnc(c1)Cn1cnc2cc(ccc2c1=O)F,"[-0.00064045 -0.00064045 -0.00064045 -0.00279721 -0.00163476 -0.00064045
 -0.00012539 -0.00280694 -0.00064045 -0.00279721 -0.00163476 -0.00064045
 -0.00163476 -0.00064045 -0.00064045 -0.00163476 -0.00163476 -0.00127933
 -0.00125305]",
Cc1c(c(n(n1)C)Cl)CS(=O)(=O)C[C@H](c1ccccc1F)O,"[-0.00010629 -0.00163476 -0.00163476 -0.00163476 -0.00280694 -0.00279721
 -0.00010629 -0.00138915 -0.00012539 -0.00139068 -0.00127933 -0.00127933
 -0.00012539 -0.00050031 -0.00163476 -0.00064045 -0.00064045 -0.00064045
 -0.00064045 -0.00163476 -0.00125305 -0.00031088]",
CC(=O)N[C@@H]1CCCN(C1)C(=O)[C@@H]1CCCCN1C(=O)c1cccs1,"[-0.00010629 -0.00129384 -0.00127933 -0.00128451 -0.00050031 -0.00012539
 -0.00012539 -0.00012539 -0.00231935 -0.00012539 -0.00129384 -0.00127933
 -0.00050031 -0.00012539 -0.00012539 -0.00012539 -0.00012539 -0.00231935
 -0.00129384 -0.00127933 -0.00163476 -0.00064045 -0.00064045 -0.00064045
 -0.00184458]",
C[N@H+](Cc1cc(cs1)C(=O)N)C[C@@H](CN1CCOCC1)O,"[-0.00010629 -0.00162851 -0.00012539 -0.00163476 -0.00064045 -0.00163476
 -0.00064045 -0.00184458 -0.00129384 -0.00127933 -0.00098909 -0.00012539
 -0.00051674 -0.00012539 -0.00240294 -0.00012539 -0.00012539 -0.00132743
 -0.00012539 -0.00012539 -0.00031088]",
C=CCc1c2n(nn1)CCC2,"[ 9.8345699e-05 -2.7225306e-04 -1.2538536e-04 -1.6347648e-03
 -1.6347648e-03 -2.8069403e-03 -2.7972106e-03 -2.7972106e-03
 -1.2538536e-04 -1.2538536e-04 -1.2538536e-04]",
c1cc(ccc1CCl)C(F)F,"[-0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00012539 -0.00138915 -0.00048149 -0.00125305 -0.00125305]",
C[C@@H](C(=O)N)Sc1n(c(c[nH+]1)c1ccccc1)C[C@@H]1CCCO1,"[-0.00010629 -0.00051674 -0.00129384 -0.00127933 -0.00098909 -0.00138914
 -0.00163476 -0.00280694 -0.00163476 -0.00064045 -0.00199553 -0.00163476
 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00012539
 -0.00050031 -0.00012539 -0.00012539 -0.00012539 -0.00132743]",
C/C(=C(/C#N)\c1ccccc1)/OC/C(=N\NC(=O)N)/c1ccccc1,"[-0.00010629 -0.00129384 -0.00129384 -0.00138068 -0.00214984 -0.00163476
 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00132006
 -0.00012539 -0.00129384 -0.00229036 -0.00128451 -0.00129384 -0.00127933
 -0.00098909 -0.00163476 -0.00064045 -0.00064045 -0.00064045 -0.00064045
 -0.00064045]",
c1cc2c(cc[nH+]c2c(c1)Br)NN,"[-0.00064045 -0.00064045 -0.00163476 -0.00163476 -0.00064045 -0.00064045
 -0.00199553 -0.00163476 -0.00163476 -0.00064045 -0.00129459 -0.00128451
 -0.00101801]",
C1COCCOCCO[C@@H](COCCOCCO1)C[NH3+],"[-0.00012539 -0.00012539 -0.00132743 -0.00012539 -0.00012539 -0.00132743
 -0.00012539 -0.00012539 -0.00132743 -0.00051674 -0.00012539 -0.00132743
 -0.00012539 -0.00012539 -0.00132743 -0.00012539 -0.00012539 -0.00132743
 -0.00012539 -0.00110739]",
CC(C)CCO[C@H]1CCN(C1)CC1=CCCOC1,"[-0.00010629 -0.00048149 -0.00010629 -0.00012539 -0.00012539 -0.00132743
 -0.00051674 -0.00012539 -0.00012539 -0.00240294 -0.00012539 -0.00012539
 -0.00129384 -0.00027225 -0.00012539 -0.00012539 -0.00132743 -0.00012539]",
CCn1c(n[nH]c1=S)C1CCN(CC1)c1cnc2ccccc2n1,"[-0.00010629 -0.00012539 -0.00280694 -0.00163476 -0.00279721 -0.00177765
 -0.00163476 -0.0013076  -0.00048149 -0.00012539 -0.00012539 -0.00231935
 -0.00012539 -0.00012539 -0.00163476 -0.00064045 -0.00279721 -0.00163476
 -0.00064045 -0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00279721]",
c1ccc2c(c1)ccc(c2Br)OC(=O)N1CCCCC1,"[-0.00064045 -0.00064045 -0.00064045 -0.00163476 -0.00163476 -0.00064045
 -0.00064045 -0.00064045 -0.00163476 -0.00163476 -0.00129459 -0.00132006
 -0.00129384 -0.00127933 -0.00231935 -0.00012539 -0.00012539 -0.00012539
 -0.00012539 -0.00012539]",
CN(C)n1ccc2c(c1=O)cc1c(n2)ccn(c1=O)C1CCCC1,"[-0.00010629 -0.00231935 -0.00010629 -0.00280694 -0.00064045 -0.00064045
 -0.00163476 -0.00163476 -0.00163476 -0.00127933 -0.00064045 -0.00163476
 -0.00163476 -0.00279721 -0.00064045 -0.00064045 -0.00280694 -0.00163476
 -0.00127933 -0.00048149 -0.00012539 -0.00012539 -0.00012539 -0.00012539]",
C[C@H](CN1CCN(CC1)C(=O)CCOCC(F)(F)F)O,"[-0.00010629 -0.00050031 -0.00012539 -0.00240294 -0.00012539 -0.00012539
 -0.00231935 -0.00012539 -0.00012539 -0.00129384 -0.00127933 -0.00012539
 -0.00012539 -0.00132743 -0.00012539 -0.00150828 -0.00125305 -0.00125305
 -0.00125305 -0.00031088]",
CC(C)(C)OC(=O)n1c2ccccc2cc1I,"[-0.00010629 -0.00150828 -0.00010629 -0.00010629 -0.00132006 -0.00129384
 -0.00127933 -0.00280694 -0.00163476 -0.00064045 -0.00064045 -0.00064045
 -0.00064045 -0.00163476 -0.00064045 -0.00163476 -0.001341  ]",
c1cc(c(cc1Cl)N1C[C@@H](CC1=O)C(=O)Nc1nccs1)Cl,"[-0.00064045 -0.00064045 -0.00163476 -0.00163476 -0.00064045 -0.00163476
 -0.00138915 -0.00231935 -0.00012539 -0.00051674 -0.00012539 -0.00129384
 -0.00127933 -0.00129384 -0.00127933 -0.00128451 -0.00163476 -0.00279721
 -0.00064045 -0.00064045 -0.00184458 -0.00138915]",
CCN([C@H]1CCS(=O)(=O)C1)C(=O)NCCCOC,"[-0.00010629 -0.00012539 -0.00231935 -0.00051674 -0.00012539 -0.00012539
 -0.00139068 -0.00127933 -0.00127933 -0.00012539 -0.00129384 -0.00127933
 -0.00128451 -0.00012539 -0.00012539 -0.00012539 -0.00132743 -0.00010629]",
c1cc(ccc1n1c2c(cn1)c(ncn2)SCC1(COC1)CO)F,"[-0.00064045 -0.00064045 -0.00163476 -0.00064045 -0.00064045 -0.00163476
 -0.00280694 -0.00163476 -0.00163476 -0.00064045 -0.00279721 -0.00163476
 -0.00279721 -0.00064045 -0.00279721 -0.00138914 -0.00012539 -0.00150828
 -0.00012539 -0.00132743 -0.00012539 -0.00012539 -0.00031088 -0.00125305]",
Cc1cc(nc(n1)SCC[NH+]1CCCC1)C,"[-0.00010629 -0.00163476 -0.00064045 -0.00163476 -0.00279721 -0.00163476
 -0.00279721 -0.00138914 -0.00012539 -0.00012539 -0.00145891 -0.00012539
 -0.00012539 -0.00012539 -0.00012539 -0.00010629]",
