SMILES,Atom_importance,Bond_importance
CCOC[C@@H](CNc1c2c(nc(n1)C1CC1)CC[NH2+]CC2)O,"[1.6571609e-04 4.7940099e-05 1.0380718e-04 8.4098734e-05 9.2644506e-05
 8.8157212e-05 1.7447263e-04 1.7614719e-04 8.5770473e-05 1.9387955e-05
 1.3070620e-04 4.5969100e-05 1.2992804e-04 2.8484896e-05 1.4725598e-04
 5.8883368e-05 1.6794365e-04 1.3632238e-06 7.4324271e-05 3.4692491e-06
 1.5287419e-04 3.4999954e-05]",
c1ccc(cc1)COC(=O)c1cccc(c1)C[NH+]=C(N)N,"[9.98149335e-05 9.87424355e-05 8.46967305e-05 1.41399883e-04
 9.87359526e-05 1.57301940e-04 1.86709047e-04 1.19960205e-04
 6.60556325e-05 6.75544143e-05 9.66274092e-05 3.27227099e-06
 1.36823248e-04 3.17398881e-05 7.61873598e-05 8.04660249e-06
 1.59830364e-04 1.67993276e-04 1.57334842e-04 8.79482177e-05
 1.98248090e-04]",
CNC(=O)COC(=O)c1cc(ccc1Cl)Cl,"[6.3518528e-05 1.1090057e-04 1.9539730e-04 2.9717321e-05 3.6791778e-05
 1.2679485e-04 3.6608457e-05 1.5742642e-04 1.0864876e-04 4.4336241e-05
 4.1072923e-05 7.1768045e-05 6.6512104e-05 1.5096113e-04 5.0297560e-05
 4.1312123e-05]",
CC/C=C\C[C@H]1[C@H](CC[C@@H]1O)C(=O)[O-],"[1.42889883e-04 1.95522560e-04 1.26328043e-04 5.88462062e-05
 2.93147696e-05 1.27375752e-04 1.49136235e-04 1.38099495e-04
 9.26817665e-06 3.30895055e-05 1.40863267e-05 1.73736960e-04
 1.20983794e-04 1.16749572e-04]",
CN(C)C(=O)COc1ccc(cc1)N[C@H](c1ccccc1)C(=O)N,"[1.8636446e-04 5.7776870e-05 9.9743709e-05 1.8361260e-04 1.0711936e-04
 1.6124497e-04 1.2969568e-04 1.8855590e-04 7.7035795e-05 5.3090404e-05
 3.2248816e-05 1.6486377e-04 1.1046261e-04 9.9272067e-05 9.3327675e-05
 9.7568511e-05 1.3678733e-04 1.6832886e-04 7.2027574e-06 1.6105175e-04
 1.2977460e-05 1.9892273e-04 1.7862012e-04 1.3432994e-04]",
Cc1ccc(cc1)N1C(=O)[C@H](SC1=O)Nc1cccc2c1cccc2,"[6.8550704e-05 4.5328920e-06 1.4315915e-04 1.3251492e-04 1.1335368e-04
 9.2286573e-05 8.4647014e-05 9.0351219e-05 1.9645968e-06 3.5683486e-05
 1.5971015e-04 1.0231425e-04 2.1656509e-05 9.3936236e-05 1.0977673e-05
 3.3298649e-05 1.1817472e-04 2.9862636e-05 1.2757239e-04 1.8346166e-04
 8.9010719e-06 1.5252575e-05 3.4791403e-05 8.6683576e-05 1.7743184e-04]",
c1ccc(cc1)[C@@H](C(=O)[O-])N1C(=O)C=CC1=O,"[1.2499673e-04 1.3617365e-04 1.9256576e-04 5.6084904e-05 1.0839544e-04
 5.0093047e-05 1.5398068e-04 1.4626748e-04 3.9090934e-05 6.2053594e-05
 5.6090194e-05 7.9116187e-05 8.7942144e-06 1.4091044e-04 1.4024673e-04
 4.7405825e-05 9.8387129e-05]",
CN(C)c1ccc(cc1F)C(=O)NC[C@H]1CCCOC1,"[5.9302125e-05 1.8003915e-04 6.2884450e-05 1.4279108e-05 1.3700715e-05
 5.0281960e-05 1.3616290e-04 1.2383843e-04 6.0031940e-05 6.3909218e-05
 2.9193216e-05 1.7922730e-04 1.0111008e-04 1.1668831e-04 1.6678765e-04
 8.0395330e-05 1.9619564e-04 9.0377274e-05 1.0512503e-04 4.9044116e-05]",
CCn1c(c(c(c1C(=O)OCC)C)C(=O)NC(C)(C)C)C,"[1.2482604e-04 6.9348629e-05 4.6849727e-05 1.4778528e-04 1.8111155e-04
 1.7551794e-04 9.7263444e-05 3.6024583e-05 3.1296018e-05 1.9890185e-04
 1.3497745e-04 5.4574473e-05 4.7355810e-05 1.8672470e-04 4.3544085e-05
 6.8821559e-05 1.7513178e-04 1.0554737e-04 1.0553427e-04 6.6862682e-05
 1.9304342e-04]",
C[C@@H](c1ccccc1F)[NH2+]CCCOC,"[1.8994478e-04 9.6453681e-05 1.0191457e-04 7.2317533e-05 6.4200605e-05
 1.1994680e-04 1.2222069e-04 1.3682731e-04 1.2905028e-04 6.1484238e-06
 7.1130657e-05 1.0898095e-04 1.0431636e-04 1.6448786e-04 1.8095305e-04]",
Cc1ccc(cn1)CCNC(=O)[C@H](C)OC1CCCCCC1,"[8.71285520e-05 1.06535845e-06 5.48800090e-05 1.59288626e-04
 8.05684831e-05 1.12998656e-04 1.89289989e-04 1.38118103e-05
 1.50225897e-04 3.23457425e-05 3.68727960e-05 1.10115552e-05
 1.33594629e-04 1.26780593e-04 1.13793853e-04 1.49099375e-04
 3.83263505e-05 1.58142342e-04 6.45497639e-05 1.59157440e-04
 1.95460147e-04 1.76845439e-04]",
CS(=O)(=O)[N-]c1cc(ccc1F)NC(=O)c1ccc(cc1)[N+](=O)[O-],"[1.97829577e-04 9.83146238e-05 1.59588351e-04 1.65159581e-04
 7.81316994e-05 1.45529368e-04 1.93328597e-04 6.42837840e-05
 1.64591445e-04 4.80625058e-05 8.08244222e-05 2.84359012e-05
 1.53085457e-05 4.99734670e-05 1.46790248e-04 5.77999563e-05
 5.59680811e-05 1.71992637e-04 1.69911538e-04 1.12209345e-04
 6.22004518e-05 7.52305714e-05 1.53016430e-04 3.27653033e-05]",
CC(C)Oc1c(c(ncn1)NN(C)C)N,"[1.2439690e-04 8.2144092e-05 1.7755365e-04 1.1486085e-04 9.3267408e-05
 1.4152970e-04 6.9123802e-05 1.8171650e-04 3.1816628e-05 4.0158884e-05
 4.6862515e-05 9.3105402e-05 1.3862274e-04 2.2108730e-05 2.6997264e-05]",
C[C@H]1C[C@H](C[N@H+]1CCC(=O)Nc1cc(ccc1F)N)c1ccccc1,"[7.15387287e-05 7.71653940e-05 1.47768456e-04 1.62756434e-04
 1.06384796e-04 9.72014277e-06 5.08337107e-05 1.54679365e-04
 5.64371512e-05 1.61854579e-04 2.32790590e-05 1.81776573e-04
 2.39545407e-05 1.23176972e-06 1.97120189e-05 8.20073765e-05
 1.57766481e-04 1.42403032e-05 1.86695630e-04 1.27441148e-04
 1.04362553e-04 9.91170673e-05 1.14846996e-04 1.75933455e-04
 1.01083926e-04]",
C[C@H](c1cccc2c1cccc2)NC(=O)N1CCO[C@H](C1)C(=O)N,"[1.5554178e-04 8.5527005e-05 5.0901337e-05 1.7503533e-04 7.5879951e-05
 1.5287149e-04 5.1119547e-05 6.1038831e-05 1.8251196e-05 7.1390787e-05
 1.8411317e-04 1.2676953e-04 1.8493275e-04 9.1081245e-05 1.8292127e-04
 1.4355838e-04 1.7427490e-04 1.6581672e-04 9.7705954e-05 1.4328874e-04
 2.6735081e-05 1.0136562e-04 3.8007776e-05 9.5788804e-05]",
CC[C@H](C(=O)OCC)Sc1nc(cc(n1)N)N,"[3.0123705e-05 5.7251469e-07 1.3724726e-04 9.1064692e-05 1.4209472e-05
 1.4443825e-04 3.4272016e-05 1.5377319e-04 1.3944287e-04 1.9707059e-04
 6.0885777e-05 1.1084532e-04 1.5921729e-04 1.2336076e-04 1.3690366e-04
 1.7852121e-04 1.9412849e-04]",
Cc1c(=O)n(c2c(n1)cccn2)CC(=O)Nc1c(cccc1F)F,"[1.0172866e-04 1.1089201e-04 4.1651212e-05 1.0721159e-05 1.7999695e-04
 9.6191310e-05 1.9542065e-04 4.2773987e-05 1.4962615e-04 1.3335963e-04
 1.7041987e-04 1.5537640e-04 1.0019265e-04 7.5667362e-05 6.4248576e-05
 1.3724816e-04 1.2597001e-04 1.5077750e-04 8.5257772e-05 1.2870779e-04
 1.0768779e-04 6.1769337e-05 2.1814954e-05 1.1500415e-04]",
CCC(CC)c1nc(c(o1)NCc1ccncc1)C#N,"[1.20743425e-04 7.45507205e-05 5.56034065e-05 4.19487806e-05
 1.12377049e-04 1.48100822e-04 1.92615364e-04 1.72724976e-04
 1.29406995e-04 1.10525914e-04 7.57231173e-05 1.62018077e-05
 1.82287607e-04 1.78867864e-04 1.31286477e-04 8.77293787e-05
 5.89556694e-05 1.37292474e-04 1.48649240e-04 1.16106392e-04]",
COCCSCC(=O)Nc1ccc(c(c1)C(=O)N)Cl,"[1.89560349e-04 5.80984261e-06 6.82369646e-05 9.19641025e-05
 1.02719205e-04 4.77711219e-05 7.13146874e-05 1.72959248e-04
 1.83166660e-04 1.79968920e-05 8.84001493e-05 9.69814355e-05
 1.64611134e-04 1.47476574e-04 7.24369602e-05 1.80347561e-04
 1.56653143e-04 1.05832089e-06 2.82363417e-05]",
CCNc1cc(ccn1)C(=O)N1CC[C@@]2(C1)CCOC2,"[1.8205664e-04 1.9273203e-04 8.1737664e-05 4.5802502e-05 7.6011602e-05
 6.8067588e-05 1.7288408e-05 1.5556609e-04 1.7140704e-04 2.1935839e-05
 2.5395842e-05 4.7317870e-05 1.8358324e-04 7.1744653e-05 4.3332690e-05
 1.3489704e-04 3.0778680e-05 1.9417786e-04 5.1365532e-05 3.2100535e-05]",
CC(C)(C)OC(=O)N1C[C@H](C[C@@H](C1)O)C(=O)[O-],"[7.00267483e-05 2.63066504e-05 1.76748072e-04 8.79129584e-06
 1.46536928e-04 1.95811604e-04 1.50703156e-04 1.35747774e-04
 1.07603119e-04 1.04004896e-04 1.84852761e-04 9.26206703e-05
 5.33788298e-05 1.20237302e-04 6.74984403e-05 1.92760039e-04
 1.69792431e-04]",
c1c(cc(cc1C(=O)[O-])Cl)c1cc(cc(c1)F)O,"[2.15079344e-05 1.83575117e-04 8.36175313e-05 1.28778775e-04
 1.28455096e-04 1.35993352e-04 5.82731918e-05 7.54523353e-06
 1.92474428e-04 3.98953744e-05 1.09918859e-04 1.93373475e-04
 1.79860319e-04 1.07981839e-04 1.64969621e-04 1.32623740e-04
 1.84887365e-04 1.14184775e-04]",
C1=C(N=N[C@H]1CO)O,"[2.5570911e-05 3.0648764e-05 1.0198753e-04 1.7383597e-04 6.6932538e-05
 1.4844975e-04 1.2801999e-05 1.1981375e-04]",
CCn1c(ccn1)C(=O)N(C1CCCCC1)C1CCCCC1,"[3.4051325e-05 9.6740136e-05 6.6850764e-05 1.3726010e-04 9.9904057e-05
 7.0071801e-05 1.1497617e-04 1.2373015e-05 1.0338254e-04 1.3403159e-04
 1.5909880e-05 1.3273313e-04 1.4198993e-04 3.0415393e-05 1.1602772e-04
 8.3107952e-05 8.5983174e-06 8.9412119e-05 2.7618293e-05 1.3169427e-04
 7.6917298e-05 1.6993440e-04]",
CCOC(=O)c1c(c([nH]c1C#CC(C)(C)O)C(=O)OCC)C,"[4.67552563e-05 5.29799800e-05 1.79512077e-04 1.31496083e-04
 6.90428933e-05 1.82012926e-04 1.98885420e-04 1.94475688e-05
 6.16039142e-06 4.67475147e-05 5.26002550e-05 6.53066600e-05
 1.25866418e-05 1.43288315e-04 1.10871144e-04 4.40807053e-05
 1.25958104e-04 2.92740842e-05 1.48710460e-04 1.93297703e-04
 1.87044534e-05 1.85763929e-04]",
CC(C)(C)N1C[C@]23C=C[C@H](O2)[C@@H]([C@@H]3C1=O)C(=O)[O-],"[2.6128560e-05 1.7826175e-04 1.8837118e-04 1.7769595e-04 1.2745109e-04
 1.2215468e-04 6.8071597e-05 1.4327197e-04 4.1529591e-05 7.0434573e-05
 1.4261756e-04 1.2767623e-04 1.8374868e-04 3.4522658e-05 4.4612436e-05
 1.2281054e-04 1.4319892e-04 7.3609095e-05]",
Cc1ccc(cc1)[C@H](CNC(=O)Nc1ccc(c(c1)Cl)Cl)OCCO,"[1.51918211e-04 8.25987663e-05 1.56042515e-04 5.08595185e-05
 7.28615487e-05 1.60848533e-04 6.04787565e-05 1.02475336e-04
 1.81611540e-04 6.03371191e-05 1.16653311e-04 1.18937962e-04
 4.69531151e-05 1.10096844e-04 3.76085991e-05 1.19851473e-04
 1.45201513e-04 7.56640293e-05 1.59021292e-05 1.45902392e-04
 8.78550854e-05 7.80814808e-05 1.23429199e-04 3.82206599e-05
 8.96216516e-05]",
CCC[C@H]1C[NH2+]CCN1C(=O)OCc1ccccc1,"[4.75415873e-05 6.24869572e-05 4.50659136e-05 1.59591698e-04
 3.33011085e-05 7.65253571e-06 8.61853841e-05 1.37825293e-04
 4.36518567e-05 1.42196935e-04 2.26830216e-05 1.11821086e-04
 1.45836588e-04 1.55528993e-04 9.92861824e-05 5.00503393e-06
 8.21291633e-06 2.24349442e-05 9.84134458e-05]",
CCc1ccc(cc1S(=O)(=O)N)NC(=O)CCCOC,"[1.3169588e-04 9.4338393e-05 1.2120819e-05 1.3438528e-04 4.2785916e-05
 1.8315784e-04 1.1765919e-04 1.4053451e-04 3.1857820e-05 8.0362202e-05
 1.4319507e-04 1.5369216e-04 1.8301116e-04 2.0535270e-05 7.6657292e-05
 1.7609619e-04 1.1169558e-04 8.9154171e-05 8.3289240e-05 4.7634443e-05]",
Cc1c(c(n(n1)C)OCC=C)CN(CCCO)CC(F)(F)F,"[1.3506999e-04 3.0954841e-05 1.0388603e-04 1.5169015e-04 5.8359434e-05
 3.6323232e-05 1.5020432e-04 1.5392026e-04 4.4442670e-05 1.1615573e-04
 1.3383050e-05 1.6038992e-05 1.0534427e-04 7.3257615e-06 1.1367691e-05
 1.5082075e-04 1.8512629e-04 8.7449727e-05 8.0093552e-05 7.4857286e-05
 1.8372083e-04 1.0439852e-04]",
Cc1csc(n1)[C@](CC(=O)NNC(=O)c1ccccc1)(C(F)(F)F)O,"[1.08727429e-04 1.59842282e-04 1.89791579e-04 3.50481741e-06
 1.35694878e-04 5.42418129e-05 3.33937023e-05 1.28268526e-04
 1.05548104e-04 1.30748158e-04 1.98684666e-05 2.75455495e-05
 1.92534979e-04 7.49791216e-05 6.94795381e-05 1.76445028e-04
 8.22224538e-05 7.37637311e-05 1.28695901e-04 1.27594758e-04
 1.20981844e-04 1.67739534e-04 3.82701110e-05 9.08716902e-05
 6.31342118e-05]",
CC=C1C[C@H]([C@](C(=O)OC[C@@H]2CC[N@H+]3[C@@]2([C@@H](CC3)OC1=O)C)(C)O)C,"[1.8852857e-04 2.2058450e-05 1.6497917e-04 1.8856770e-04 3.6424004e-05
 4.7518166e-05 1.8436568e-04 8.6914370e-05 1.3825452e-04 5.3528020e-05
 1.8445413e-05 2.6626107e-05 1.7102961e-04 1.5499674e-04 5.1890835e-05
 6.0138932e-06 6.6002735e-06 3.5122481e-05 4.0967876e-05 1.4540365e-04
 1.5616494e-04 9.8500372e-05 1.3792016e-04 1.0365948e-04 2.3877570e-05]",
CC(C)C[C@H](C(=O)NCc1cc(ccc1OC)Cl)NC(=O)N,"[1.10367564e-05 9.50916510e-05 8.21610447e-05 1.49756379e-04
 1.85917801e-04 1.27358260e-04 1.09907814e-04 6.37133126e-05
 3.94426570e-06 1.95026892e-04 6.22784546e-06 2.48785927e-05
 3.87163382e-05 1.81480282e-04 7.33223133e-05 1.07446846e-04
 2.05781544e-05 6.95039489e-05 1.98120353e-04 1.04501429e-04
 5.40195251e-05 4.69021652e-05]",
CC(C)C[C@@H](CNC(=O)Nc1cc(ccc1F)OC)[NH+]1CCOCC1,"[6.8290290e-05 7.1031995e-05 4.4615506e-05 8.9823749e-05 1.0394265e-04
 2.0106250e-05 1.2269412e-05 1.5666980e-04 1.2347355e-04 1.2316660e-04
 5.6001922e-05 1.2507261e-04 1.4970075e-04 1.4502093e-05 7.8808494e-05
 2.2246406e-05 6.4950236e-06 1.9304740e-04 2.4468709e-05 1.6836655e-04
 1.8003030e-04 1.4031191e-04 7.4721909e-05 1.4949228e-04 1.0523178e-04]",
COC(=O)CC1CCN(CC1)c1ccc(cc1[N+](=O)[O-])F,"[9.9355937e-05 1.8109949e-05 1.3980428e-04 7.9912592e-05 7.3099116e-05
 8.0883430e-05 1.5892727e-04 1.8250683e-04 1.5488882e-04 3.9523304e-05
 7.6436845e-05 1.8173417e-04 1.9339369e-04 1.5852970e-04 1.0774542e-04
 8.6972168e-06 1.3021278e-04 7.1327631e-05 7.5529111e-05 1.7900436e-04
 8.7113003e-05]",
Cc1c(c(n(n1)C)OC)C[N@H+](CCOC)[C@H](C)C(=O)N,"[6.1822742e-05 1.9820833e-04 1.7486890e-04 4.2024272e-05 1.5078373e-04
 2.7566687e-06 5.9656842e-05 6.2873143e-05 1.3515521e-04 3.1575255e-05
 8.9292073e-05 9.6885487e-05 1.8361367e-04 7.4821961e-05 6.0385846e-05
 1.8684648e-04 1.3749502e-04 3.5050049e-05 9.2990522e-05 6.5384142e-05]",
C1[C@H]2C[C@H]3C[C@@H]1C[C@@](C2)(C3)[NH2+]CC[NH3+],"[9.64512728e-05 1.06285057e-04 8.52484372e-05 5.70998054e-05
 1.07509441e-05 1.14948816e-04 6.78247452e-05 2.28749377e-05
 1.87301775e-04 1.20494224e-04 3.92489928e-05 5.35473300e-05
 2.10910775e-06 6.00448366e-05]",
COCCCS(=O)(=O)NCCc1csc(n1)c1ccccc1,"[1.83494194e-04 7.09865199e-05 1.91776315e-04 1.13220958e-04
 3.89959023e-05 3.50876944e-05 7.10331951e-05 1.66724603e-05
 1.20015655e-04 6.94525006e-05 1.08279353e-04 1.54194902e-04
 1.76720292e-04 1.92233550e-04 6.08161536e-05 1.29863911e-04
 1.30663593e-05 2.68152326e-05 8.50934157e-06 2.03165037e-05
 1.15893956e-04 1.64275712e-04]",
CCCCn1c(nnn1)CSc1nnc(o1)c1ccco1,"[8.39098793e-05 1.39670505e-04 1.38711170e-04 8.20228524e-05
 1.36233066e-04 8.34351667e-05 1.06434898e-04 1.80445350e-04
 1.76092566e-04 1.52119188e-04 9.69375760e-05 1.04393665e-04
 2.74190570e-05 4.59036200e-05 7.27503430e-05 8.83282337e-06
 1.70341649e-04 3.85973799e-05 5.55570841e-05 1.53837434e-04
 1.02503009e-05]",
Cc1ccc(cc1)C(=O)NCCNc1cncc(n1)Cl,"[1.47787883e-04 1.12280877e-05 1.59772244e-04 5.95261299e-05
 8.52291923e-05 7.52692868e-05 1.17808435e-04 1.43000027e-04
 9.02681859e-05 1.12825604e-04 1.15971729e-04 1.55697489e-04
 4.34835092e-05 2.74050290e-05 1.91825326e-04 2.94355232e-05
 8.54326063e-05 1.76781075e-04 8.75898404e-05 1.13163187e-04]",
Cc1ccc(cc1)NC(=O)NCc1ccc(cc1)N1CCCCC1=O,"[2.84587031e-07 1.57513408e-04 2.63400925e-05 1.08594104e-04
 1.83900527e-04 1.06808249e-04 1.16784744e-04 1.26704283e-04
 2.56195490e-05 1.79994575e-04 1.87230122e-04 3.89527995e-05
 1.00649471e-04 4.32345878e-05 1.29628985e-04 1.42672754e-04
 1.39218071e-04 3.82421022e-05 1.06404164e-04 1.45128171e-04
 9.43198975e-05 1.96988345e-04 2.51175388e-05 1.14291506e-05
 1.15972398e-04]",
c1cc(ccc1NC(=O)C1CCCCC1)N1CCC(CC1)C(=O)N,"[1.3455727e-04 5.8333568e-05 1.8143948e-04 3.0146934e-05 1.1042674e-04
 1.7521794e-04 4.5651188e-05 1.4104159e-04 1.0293926e-04 1.4220265e-04
 6.0524701e-05 2.9555238e-06 8.6365166e-05 9.7603130e-05 8.3150495e-05
 1.4190727e-04 1.8222297e-04 6.3656757e-05 7.7217890e-05 1.6875352e-05
 1.8724905e-04 1.2543515e-04 1.3056327e-05 1.2631931e-04]",
Cc1csc(n1)NC(=O)N1CCCN(CC1)C(=O)c1ccsc1,"[8.5493957e-05 1.2947539e-04 4.0545106e-05 5.8449747e-05 1.3357756e-04
 7.5737873e-05 1.4619085e-04 1.3048836e-04 9.7114316e-05 4.9916158e-05
 4.5176516e-06 9.1178117e-05 1.5646737e-04 1.1846372e-04 1.9172205e-05
 9.0254885e-05 1.8324146e-04 1.6654034e-04 1.4846043e-04 4.4444209e-06
 9.9951067e-05 6.2126237e-05 6.4991240e-05]",
c1ccc(cc1)C(=O)COC(=O)Cn1cnc2ccccc2c1=O,"[3.03539509e-05 1.87182042e-04 6.64170802e-05 1.29946871e-04
 1.13612303e-04 1.68040642e-04 2.64939299e-05 1.33502253e-04
 1.50702152e-04 1.71938882e-04 1.68899394e-04 1.28363958e-04
 1.83592594e-04 1.03681916e-04 3.46994930e-05 1.93687229e-04
 6.89178341e-05 6.01663705e-05 9.70472174e-05 1.30693719e-04
 3.12712145e-05 4.40194128e-07 6.29170881e-06 1.43453362e-04]",
CCOC(=O)N/[NH+]=C(/c1cncc(n1)C)\N,"[1.1344334e-04 1.9956780e-04 2.1005158e-06 3.6407488e-05 1.5550443e-04
 9.5901683e-05 1.6981212e-04 3.7122096e-05 1.6503951e-04 4.8229747e-05
 5.6068697e-05 1.6684651e-04 1.4752884e-05 1.9235570e-04 1.2640558e-04
 6.3774591e-05]",
CC(C)(C)OC[C@H](C[N@@H+](C)[C@@H](c1ccccc1)c1ccc(cc1)F)O,"[9.39604652e-05 1.96792113e-04 1.22440528e-04 1.83071927e-04
 1.12319489e-04 5.89046940e-05 1.13768619e-04 3.27783418e-05
 6.43136082e-05 6.36002369e-05 1.64403478e-04 1.76513058e-04
 1.31367531e-04 7.87081299e-05 1.51122527e-04 6.65168700e-05
 1.97049885e-04 5.44857467e-05 1.23088859e-04 2.00505183e-05
 2.58759010e-05 5.36805528e-05 1.04792976e-04 4.12193367e-05
 1.39833690e-04]",
c1cc(ccc1NC(=O)N1CCC[C@@H]1C(=O)NCC(F)(F)F)Cl,"[8.3727282e-05 1.2886579e-04 1.6180755e-04 1.8451650e-05 8.4336665e-05
 5.5707351e-05 1.2078066e-05 5.7754238e-05 1.1541945e-04 1.2629935e-04
 1.4594539e-04 1.8494032e-04 7.6778022e-05 1.7462739e-04 2.7227527e-05
 1.4484739e-04 6.8315494e-05 1.3064720e-04 3.2021235e-05 8.7597124e-05
 7.3633478e-06 1.1129458e-05 6.3524843e-05]",
Cc1nc2c(s1)[C@H](CCC2)N(C)C(=O)c1ccc(nc1)OCC(F)F,"[1.44081612e-04 6.43068124e-05 5.66688104e-05 1.08796325e-04
 7.00442615e-05 1.79631257e-04 1.71663778e-04 3.79953090e-05
 1.15504254e-05 1.58301293e-04 1.77950511e-04 8.52215744e-05
 2.13596331e-06 1.08380467e-04 3.39436956e-05 1.49597021e-04
 1.47623272e-04 7.46065125e-05 1.29294116e-04 1.36543720e-04
 1.98647525e-04 3.52406387e-05 1.05624145e-04 1.36796138e-04
 1.82461328e-04]",
C[C@H]1C=C(n2c(nc(n2)C(F)(F)F)N1)O,"[1.2901191e-04 1.4781381e-04 5.0072103e-06 1.5532857e-04 1.9353254e-04
 6.5800035e-05 7.2023991e-05 1.1968649e-04 1.2656965e-04 5.3450669e-05
 4.7974834e-05 1.4561685e-04 4.1533909e-05 4.0728431e-05 1.4595031e-04]",
c1cc(c(cc1NC(=O)NCCc1c[nH]c2c1cc(cc2)F)Cl)Cl,"[1.42372272e-04 8.37472908e-05 1.05073894e-04 2.41792422e-05
 1.62561453e-04 8.33572194e-05 5.91619173e-05 1.60599753e-04
 1.37124021e-04 1.85116078e-04 1.11595044e-04 1.95230183e-04
 9.95294067e-06 8.50926153e-05 1.19180826e-04 5.01274735e-05
 6.67860659e-05 1.53116911e-04 1.30154134e-04 4.95166714e-05
 5.11539911e-05 1.31285124e-04 6.92590984e-05 5.00435854e-05]",
CC(=C1C[C@H]2[C@@H](CC[C@@]2(C)O)[C@@](CC1=O)(C)O)C,"[1.69862149e-04 2.37540225e-05 6.08458940e-05 1.52964989e-04
 2.01612766e-05 8.00529597e-05 1.85467856e-04 1.05727049e-04
 5.92199904e-05 8.92387543e-05 1.15148185e-04 8.50021315e-05
 1.43337820e-04 8.24141389e-05 1.21777062e-04 1.74391389e-04
 1.93351108e-04 1.90433857e-04]",
CCOC(=O)c1cn(nc1N)[C@H]1CC([C@@H]2OC[C@H]1O2)(O)O,"[1.3940127e-04 8.2095903e-05 6.3072817e-05 4.8845086e-05 1.2608708e-04
 4.5601519e-05 1.9926518e-04 4.1860341e-05 1.3160055e-04 8.5673491e-05
 1.3432432e-04 3.1527255e-05 1.4239212e-04 8.8066707e-05 1.7775410e-04
 7.8967467e-05 7.4938260e-05 6.1498344e-05 2.7210904e-06 1.0525005e-04
 7.2726521e-05]",
c1ccc2cc3cc(ccc3cc2c1)N,"[1.43345882e-04 9.82353595e-05 8.71523080e-05 1.01233345e-04
 8.59316860e-05 1.36010101e-04 3.30867188e-05 1.54174515e-04
 3.24854991e-05 1.58760071e-04 1.44152655e-04 1.99546237e-04
 1.12997128e-04 1.56741444e-04 1.86887610e-05]",
CC(C)c1ccccc1OCC[C@@H]1CCCC[NH2+]1,"[3.43838728e-05 1.05770132e-05 5.62043606e-05 1.12783564e-04
 1.94871507e-04 1.09856119e-04 8.07870820e-05 1.68066486e-04
 1.38686548e-04 1.11298345e-04 7.09750066e-06 2.77394829e-05
 7.68215250e-05 1.10058652e-04 1.43354133e-04 1.40544900e-04
 7.77999376e-05 1.79492243e-04]",
c1cc2cccc3c2c(c1)NC(N3)c1cccc(c1)C#N,"[1.5666432e-04 1.5234829e-04 1.2705165e-04 1.4606457e-04 8.5117417e-06
 1.2870890e-04 1.9155793e-04 1.1765798e-04 1.6817992e-04 1.8905208e-04
 8.4637704e-06 1.0195612e-05 3.3926459e-05 5.9530379e-05 1.4635372e-04
 6.6212283e-07 1.6148826e-04 1.5097867e-05 1.4584223e-04 5.7747056e-05
 8.4828622e-05]",
COc1ccc(cc1)S(=O)(=O)N1CCO[C@@H](C1)c1ccccc1,"[1.76239992e-04 6.76357522e-05 2.93518333e-05 2.25194253e-05
 5.99020314e-05 1.82227071e-04 1.93473563e-04 8.59124411e-05
 6.89802037e-05 8.84262481e-05 5.07017503e-05 5.04522041e-06
 4.16042822e-05 1.51220185e-04 1.56300768e-04 1.05875944e-04
 9.39353195e-05 3.64832267e-05 3.45256035e-06 1.82100528e-04
 1.45594458e-04 3.15843463e-05 1.69514300e-04]",
CN(C)c1cc2c(nn1)CCN(C2)C(=O)[C@@H]1C[C@H]1c1cccnc1,"[1.7837137e-04 3.1473352e-05 9.1403730e-05 1.6467259e-04 1.3062010e-04
 1.1167585e-04 3.2100077e-06 6.1867286e-06 1.6350193e-04 2.5364034e-05
 4.3009841e-05 1.8808857e-04 7.9564372e-05 1.6294280e-04 3.6627982e-05
 1.8213972e-05 7.8545054e-05 1.2771883e-04 1.7870530e-04 8.0389182e-05
 1.3974094e-04 7.7399942e-05 7.4778122e-06 1.5272344e-04]",
Cc1ccc(cc1C)N1[C@@H]2[C@H](C(=O)N(C2=O)c2ccc(cc2)F)N=N1,"[1.17770011e-04 1.13317634e-04 5.24397619e-05 2.65672952e-05
 1.41679157e-05 2.96429807e-05 8.02806335e-06 1.96775203e-04
 1.42280305e-05 2.17109155e-05 1.86383651e-04 1.65202815e-04
 5.40802321e-05 1.84574325e-04 5.27466909e-06 1.49641128e-04
 4.49150284e-05 8.63878595e-05 1.03946964e-04 4.62571115e-05
 1.60249081e-04 1.10863948e-04 1.87985443e-05 3.44500518e-06
 1.56371083e-04]",
CC[C@@H]1CCCC[C@@H]1OC(=O)CCc1c([nH]c(nc1=O)SC)C,"[1.6471614e-04 1.3035015e-04 4.4623590e-05 1.6339788e-04 1.1849806e-04
 1.7190485e-04 1.6075470e-04 1.1432633e-04 6.7221998e-05 5.9945385e-05
 3.1459080e-05 3.0393815e-07 7.3632400e-05 5.2620919e-05 1.7556931e-04
 5.7452398e-05 1.5910805e-04 1.1719057e-04 1.4633563e-04 6.1326966e-05
 1.0339265e-04 1.0585012e-04 7.0140966e-05]",
