SMILES,Atom_importance,Bond_importance
CC(=O)C[C@]1(C(C(=C(O1)N)C#N)(C#N)C#N)C,"[-9.6780650e-04  2.8413758e-03  6.8175059e-04 -3.2789935e-03
 -1.0150685e-02 -6.5107150e-03  8.4693795e-03  8.5381884e-03
 -3.4404767e-04  1.4905756e-03 -2.6393597e-04 -1.1488242e-03
 -5.9972377e-04 -1.0688155e-03 -5.3134863e-05 -1.2762878e-03
 -1.9643980e-03]",
c1c(sc(n1)N)C[NH3+],"[ 0.03421633  0.01472077 -0.00503857  0.01829728 -0.00392495  0.00154057
 -0.00328292 -0.00322123]",
CCCCNC(=O)[C@H]1CCC[N@H+](C1)Cc1nc(cs1)C,"[-0.00132073 -0.00209522 -0.00221998 -0.0018846   0.00482303  0.00479688
  0.00197155 -0.00154868 -0.00308771 -0.0022195  -0.0021885  -0.00171464
 -0.00145005 -0.00277104  0.00708729 -0.00104962  0.00884616  0.01301216
  0.00020615 -0.00038969]",
CC(C)(C)OCc1cccc(c1)C[NH2+][C@H](c1ccccc1)C(=O)N,"[-0.00176308 -0.00297693 -0.0011817  -0.00084793 -0.00118595 -0.00263509
  0.00522402  0.01045802  0.00851172  0.00903157  0.00487421  0.00581231
 -0.00201393 -0.00142623 -0.00242235  0.00370999  0.01070109  0.00927116
  0.01026004  0.00744553  0.00616557  0.00200031  0.00077067  0.00060506]",
C1CC[C@H]2[C@H](C1)C(=C1CCCC1=N2)N,"[-0.0041767  -0.00401034 -0.00330487 -0.00274875 -0.00478064 -0.00220284
  0.0051769   0.00639881 -0.00495545 -0.00386059 -0.00311532  0.007662
 -0.00126813  0.00162648]",
C[C@@H](C(=O)O[C@@H](C)C(=O)N1CCCCC1)NC(=O)Nc1ccccc1,"[-5.2546366e-04 -1.4146601e-03  4.3088454e-03  6.2208006e-04
  7.3645503e-04 -2.1852122e-03 -1.6669657e-03  3.9328970e-03
  4.7997781e-04 -5.4105534e-05 -2.5828267e-03 -2.7331030e-03
 -3.2577240e-03 -2.4259735e-03 -1.5548662e-03  3.2873682e-03
  3.5340013e-03  8.6262013e-04  4.4093141e-03  6.0608201e-03
  1.0933520e-02  1.2067708e-02  1.1077162e-02  6.4573204e-03
  6.4815124e-03]",
CCCn1cc(c(n1)N)C(=O)N,"[-0.00160748 -0.00364439 -0.00657556  0.00246364  0.03760488  0.0186996
  0.01490769 -0.00146752  0.00425791  0.00544846  0.00299865  0.000591  ]",
COc1cccc(c1)[C@@H]1[C@]2([C@@]1(C([NH+]=C2N)(OC)OC)C#N)C#N,"[-8.8208984e-04  3.7390817e-04  5.7395780e-03  1.0069418e-02
  1.3089655e-02  1.2507884e-02  6.8339086e-03  9.3540717e-03
 -2.8982600e-03 -7.5034518e-03 -4.2853616e-03 -4.4320533e-03
  2.9740664e-03  4.2514936e-03  1.2056389e-03 -1.0780483e-03
 -1.1309902e-03 -8.1128150e-04 -1.2643398e-03  7.4706943e-05
 -7.2758982e-04 -5.1001564e-04 -8.0139749e-04]",
c1ccc(cc1)c1cnc(o1)C[N@H+]1C[C@@H](C[C@@H]1C(=O)N)O,"[ 0.00890039  0.01179898  0.01384611  0.00620718  0.01021077  0.01037483
  0.01011542  0.01641851 -0.00187946  0.00682339 -0.00062833 -0.00363894
 -0.00218532 -0.00272799 -0.00111564 -0.00360758 -0.00384225  0.00399443
  0.00085371  0.00166764  0.00096761]",
Cc1c([nH]cn1)CSCCNC(=O)COc1ccc(cc1Cl)Cl,"[-0.00143726  0.00717674  0.00717181  0.00441397  0.01444786 -0.00254575
 -0.00293782 -0.00112734 -0.00310505 -0.00276641  0.00268086  0.00322777
  0.00096199 -0.00206267  0.00051086  0.00715635  0.01508063  0.01664796
  0.00644752  0.01239531  0.00594653 -0.0001584   0.00010762]",
Cc1nnc(s1)NC(=O)c1ccnc(c1)OC1CCC1,"[-0.00134429  0.00686661 -0.00174551 -0.00149098  0.00799888 -0.00078358
  0.00495135  0.00440045  0.00080258  0.00732963  0.01801522  0.01434163
 -0.00238175  0.00842273  0.01250606  0.00034205 -0.0014635  -0.00356967
 -0.00221746 -0.0022091 ]",
CC(C)C[N@H+](Cc1ccc(cc1F)F)C[C@H](COCC=C)O,"[-0.00128315 -0.00169751 -0.00069722 -0.00170484 -0.00203318 -0.00163893
  0.00680687  0.01549754  0.0141702   0.00726812  0.01245746  0.00639286
 -0.00080096 -0.00064601 -0.00304488 -0.00310643 -0.00277427 -0.00015837
 -0.0019072   0.00655911  0.00317361  0.00054217]",
c1nc(c(c(n1)N(CC#N)CC#N)N)NCC[NH+]1CCOCC1,"[ 0.01168287 -0.00082495  0.00993074  0.00849593  0.00804387 -0.00063666
  0.00091045 -0.00313381 -0.00056399 -0.00057126 -0.00200488  0.00054304
 -0.00074299  0.00124645  0.00313991 -0.00259431 -0.00375167 -0.00272868
 -0.00344429 -0.00223206 -0.00039469 -0.00233373 -0.00184274]",
CCn1c2ccccc2[nH+]c1S[C@H](C(C)C)C(=O)NC(=O)N,"[-0.00130476 -0.00137698  0.00239103  0.00537011  0.01092171  0.01010645
  0.01052218  0.01051628  0.00706602  0.00348934  0.00823526 -0.0018558
 -0.00281957 -0.0016798  -0.00016195 -0.00131727  0.00288651  0.00079849
  0.00431294  0.00377253  0.00078432  0.00107298]",
CC(C)(C)SCCNC(=O)N1CCc2cc(ccc2C1)F,"[-0.00212626 -0.00384133 -0.00125272 -0.00124711 -0.00125507 -0.00234383
 -0.00267003  0.00289945  0.00380125  0.00121426  0.00036907 -0.00348962
 -0.00290966  0.00540627  0.01427567  0.00664396  0.01320637  0.0127462
  0.00707587 -0.00208811 -0.00048076]",
C[C@H](c1ccc(cc1F)F)NC(=O)c1ccc2c(c1)nc(=S)[nH]c2[O-],"[-1.7626019e-04 -1.2060336e-03  3.6437355e-03  8.3635896e-03
  8.1671420e-03  5.0276956e-03  7.3651266e-03  4.3405970e-03
 -4.5804307e-05  1.4559948e-05  2.4662763e-03  2.7444409e-03
  1.1962452e-03  5.6399973e-03  8.6371955e-03  1.0840172e-02
  5.3427494e-03  4.4023795e-03  7.1690329e-03 -6.4541091e-05
  4.7459817e-03  1.0211393e-03  2.1663986e-03  3.7079523e-03
  5.2002142e-04]",
CC[N@@H+]1CCO[C@@H](C1)CCNC(=O)c1cc(c[nH]c1=O)Cl,"[-0.00146222 -0.00287374 -0.00359305 -0.00324337 -0.00279613 -0.0016465
 -0.00376378 -0.00325488 -0.00332135 -0.00297967  0.0041981   0.00443973
  0.00115408  0.00853137  0.00961458  0.00652353  0.00820595  0.00393238
  0.00854705  0.00090786  0.00041625]",
COCCn1c(nnc1SCC(=O)OC)c1c(c2cccnc2s1)N,"[-1.3042858e-03 -9.9857652e-04 -2.4127830e-03 -3.1795048e-03
  1.6890317e-03  5.8203666e-03 -1.4790276e-03 -2.2067907e-03
  7.4793142e-03 -2.0689238e-03 -2.5132280e-03  2.4875598e-03
  4.6363258e-04 -2.2022374e-05 -8.3242124e-04  6.7057535e-03
  5.4908949e-03  6.8443101e-03  1.2805950e-02  9.4868988e-03
  9.6254554e-03 -1.5818235e-03  6.3093863e-03 -4.5333101e-04
  6.3144346e-04]",
C1CN2CCC(=O)[C@@H]1C2,"[-0.00604007 -0.00550406 -0.00301208 -0.0038411  -0.00410126  0.00554633
  0.00193475 -0.00652154 -0.00099211]",
CCOc1c(cccn1)CN(C)C(=O)c1ccc(cc1)F,"[-8.9024205e-04 -1.2923615e-03  8.9884206e-04  4.0340759e-03
  5.7091266e-03  9.4083957e-03  1.0699397e-02  1.0495434e-02
 -1.8503784e-03 -2.5801207e-03  3.9318367e-04 -8.4710855e-04
  3.9352966e-03  1.1657327e-03  6.7445608e-03  1.3251554e-02
  1.0546243e-02  4.0594246e-03  7.3062852e-03  8.1017185e-03
 -9.4114657e-06]",
CN1CCN(CC1)c1nccc(n1)C[N@H+]1CC[C@H](C1)CO,"[-0.00130128 -0.00220002 -0.00275248 -0.00379786  0.00079124 -0.00280223
 -0.00274249  0.00857718 -0.00102583  0.01746686  0.01700445  0.0067257
 -0.00175933 -0.00298478 -0.0016759  -0.00271025 -0.00385858 -0.00490094
 -0.00248782 -0.00268898 -0.00112082]",
Cn1c(cc(n1)C1CCCC1)[C@H]1C[N@H+]2CC[C@@H]1C[C@@H]2CN,"[-8.5464213e-04  8.3745649e-04  1.1786677e-02  1.8859329e-02
  9.0934588e-03 -1.5883633e-03 -1.4218275e-03 -3.2684889e-03
 -2.5607031e-03 -2.7009193e-03 -1.1739335e-03 -1.1026030e-03
 -2.5194571e-03 -1.1981629e-03 -2.2011106e-03 -2.7089340e-03
 -4.2502396e-03 -2.7817821e-03 -3.1944984e-03 -2.1960812e-03
  6.5312575e-05]",
c1cc(sc1Cn1ccc(n1)N)C(=O)[O-],"[ 0.01614793  0.01847563  0.01201085 -0.00297881  0.0061288  -0.00496549
  0.00097074  0.01428495  0.01319131  0.01008375 -0.00166138  0.00135632
  0.00508746  0.00091349  0.00093146]",
C[C@H]1CCC[C@H](C1)N1CCN(CC1)Cc1ccc(cc1)F,"[-0.00179064 -0.00208703 -0.00297388 -0.00244861 -0.00314244 -0.00497724
 -0.00293294 -0.00187192 -0.0029932  -0.00266644 -0.00108073 -0.00280822
 -0.00244726 -0.00296167  0.00678652  0.0174774   0.01113397  0.00467013
  0.01252812  0.01173007 -0.00042151]",
CC1(O[C@H]2[C@H](O[C@@H]([C@H]2O1)COC(=O)[C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)O)C,"[-0.00104763 -0.0027169  -0.00125572 -0.0015507  -0.00186918 -0.00142793
 -0.0012517  -0.00160649 -0.00088294 -0.00201274  0.00058811  0.00294393
  0.00013953 -0.00252374 -0.00254847 -0.00069789 -0.00144823 -0.00120737
 -0.00171934 -0.00171168 -0.00099295 -0.00170515 -0.00148002 -0.00039597
 -0.00104524]",
C[NH+](C)[C@H](Cc1ccccc1)CNC(=O)N(C)CCc1ccccc1,"[-0.00192054 -0.0020524  -0.00161926 -0.00427886 -0.00240296  0.00581444
  0.01086428  0.01190953  0.00908232  0.00987283  0.00828957 -0.00216117
  0.00472696  0.00380117  0.00084034  0.00052851 -0.00075607 -0.00222774
 -0.00239847  0.00510613  0.00640479  0.01034797  0.0101726   0.00773228
  0.00647236]",
C[N@@H+](CN1C(=O)CC2(C1=O)CCCC2)[C@@H]1[C@H]2C[C@@H]3C[C@H](C2)C[C@H]1C3,"[-0.00115099 -0.00071421 -0.00232588  0.00042558  0.00219719  0.00083921
 -0.00181792 -0.00379711  0.00321236  0.00039611 -0.00219172 -0.00186746
 -0.00189831 -0.00183502 -0.00225294 -0.00151936 -0.00257162 -0.00257997
 -0.00277433 -0.0025698  -0.00193041 -0.00180155 -0.00143702 -0.00117532]",
CCOC[C@H]1CCC[N@H+](C1)Cc1ccc(c(c1)C)C,"[-1.7491931e-03 -2.6555406e-03 -1.3499955e-03 -2.4335030e-03
 -3.8853430e-03 -3.1773301e-03 -3.0428115e-03 -3.6992321e-03
 -2.3335877e-03 -2.8254455e-03 -2.7765406e-03  1.0720083e-02
  2.2754285e-02  1.5327692e-02  6.6472711e-03  8.8240802e-03
  1.2529837e-02  4.0090119e-05 -7.6374592e-04]",
CC(C)C(=O)N[C@H](CCSC)c1nnc2n1cccc2,"[-0.00234777 -0.00066513 -0.00069465  0.00437332  0.00097347  0.00333981
 -0.00347163 -0.0036112  -0.00210628 -0.00151356 -0.00129143  0.00926798
 -0.00233322 -0.00195353  0.00892619  0.00359992  0.01659647  0.01341878
  0.01098465  0.01168346]",
c1cn(cn1)CCN/C=C\1/C(=O)NC(=O)N(C1=O)C1CCCCC1,"[ 0.01242995  0.01101825  0.00115749  0.00753881 -0.0007973  -0.00290214
 -0.00284836  0.00424705  0.00713348  0.00462142  0.00383958  0.00026894
  0.00424293  0.00465581  0.00053333  0.00047201  0.00393625  0.00047518
 -0.00254372 -0.00232412 -0.00279771 -0.00323311 -0.00165102 -0.00130204]",
CC(C)(C)OC(=O)CN1CCN(C(=O)C1)CCOC,"[-1.9949998e-03 -3.4206260e-03 -1.8490885e-03 -1.1037404e-03
 -3.7337857e-05  5.2835657e-03  1.3691296e-03 -2.0139092e-03
 -1.2910892e-03 -3.2160720e-03 -2.5670850e-03  1.9224010e-03
  4.6853023e-03  8.5499819e-04 -2.5505286e-03 -2.0462568e-03
 -2.0573155e-03 -6.3861685e-04 -8.9237624e-04]",
c1ccc(cc1)/C=C/c1c(cc2ccccc2n1)CO,"[ 4.7521181e-03  7.2268434e-03  5.8794813e-03  4.6092127e-03
  6.4744507e-03  6.1893817e-03  3.1868634e-03  4.4605765e-03
  5.4598893e-03  5.8279005e-03  7.4581425e-03  4.8745167e-03
  9.9066608e-03  8.4403511e-03  5.0945329e-03  7.8888983e-03
  4.6746619e-03  7.5085110e-05 -8.6068240e-04  1.3237186e-03]",
CCNC(=O)c1cccc(c1)NC(=O)N1CCC[C@@H](C1)C(=O)NCC,"[-0.00112153 -0.00221632  0.00312994  0.00307646  0.000936    0.00587856
  0.01656347  0.0087754   0.01039568  0.00854205  0.00874221  0.00450228
  0.00478243  0.00051507  0.00086139 -0.0028744  -0.002852   -0.00430468
 -0.00102749 -0.00134017  0.00481588  0.00103337  0.00498121 -0.00180897
 -0.00111129]",
C1CC[C@@H]([C@@H](C1)C#N)C(=O)N,"[-0.00534346 -0.00526917 -0.00426438 -0.00363191 -0.00280564 -0.00470733
 -0.00061838 -0.00240899  0.00594748  0.0022022   0.00118216]",
C[C@H]1C[C@H]1c1ccc(o1)C[N@@H+]1CCC[C@@H](C1)C(=O)NCC(F)(F)F,"[-0.0008186  -0.00112648 -0.0031271  -0.00089514  0.00781235  0.01454791
  0.00938046  0.004946    0.00021382 -0.00266948 -0.00241082 -0.00267591
 -0.00232749 -0.00303784 -0.00195371 -0.00215332  0.00286197  0.00088126
  0.00392207 -0.00224747 -0.00311259 -0.0012062  -0.00132827 -0.00102629]",
CNC(=O)c1c2c(sc1NC(=O)c1cc(sc1Cl)Cl)CCCC2,"[-0.00047812  0.00150101  0.00340417  0.00079236  0.00921051  0.00651732
  0.00481205 -0.00073095  0.00897926  0.00280533  0.00379552  0.00116051
  0.00885415  0.01357984  0.00570448 -0.0008506   0.00536161 -0.00025984
 -0.0001908  -0.00168607 -0.00145822 -0.0015427  -0.00268124]",
COC(=O)CNC(=O)C1CCN(CC1)CC#C,"[-1.2194694e-03  6.8867276e-04  4.9888040e-03  6.9673045e-04
 -3.0663994e-03  7.0480159e-03  7.2052814e-03  1.0222729e-03
 -2.2067046e-03 -3.4071854e-03 -1.6218545e-03 -2.6743169e-04
 -2.4100868e-03 -3.0335789e-03 -2.4371119e-03  9.5773285e-05
  5.4968486e-04]",
CCOC(=O)[C@H](Cc1cnccn1)N,"[-0.00295026 -0.0042047  -0.00140571  0.00385966  0.00010368 -0.00642576
 -0.00657912  0.0139423   0.0202094  -0.00313829  0.01542882  0.02308364
 -0.00110352  0.00035596]",
CCc1c(nn(c1N)C)COC,"[-2.5780874e-03 -3.8120118e-03  1.7505899e-02  7.1739173e-03
 -3.1503416e-03  3.9521093e-03  1.7493524e-02  1.6106454e-03
 -2.1375362e-03 -2.9906402e-03  3.8101512e-05 -1.0084872e-03]",
Cc1c(c(on1)C)CN(C)C(=O)[C@H](c1ccccc1)OC,"[-1.0012360e-03  8.1732217e-03  7.2661238e-03  6.8471925e-03
  1.0697435e-03 -1.7309822e-03 -1.1969970e-03 -2.7858333e-03
  5.6083698e-04 -1.0316779e-03  3.3521468e-03  1.1351717e-03
 -2.8738575e-03  6.2592644e-03  1.4683233e-02  1.3413987e-02
  1.4143128e-02  1.2318239e-02  8.4898900e-03 -2.5110377e-05
 -1.6184857e-03]",
c1c(csc1/C(=C(/C#N)\C(=O)NC1CCCCC1)/[O-])C(=O)N,"[ 0.01087027  0.00877423  0.01380368 -0.00048164  0.00598267  0.00324432
  0.00367515 -0.00037031 -0.00079713  0.00481175  0.00137511  0.00176926
 -0.00097693 -0.0026587  -0.00197166 -0.00154856 -0.00163471 -0.00172127
  0.00028323  0.0036336   0.00090783  0.00087352]",
Cc1c(cn(n1)C)C(=O)N[C@@H](C)C1CCCCC1,"[-0.00152258  0.00782575  0.01382327  0.02408863  0.00205432 -0.0020442
 -0.00145052  0.00589478  0.00077583  0.00481883 -0.00270993 -0.00244141
 -0.0034091  -0.00428334 -0.00382223 -0.00316239 -0.00208224 -0.00218646]",
Cc1ccc(nc1)NC(=O)CN(C)Cc1cnc2n1cc(cc2)C,"[-2.4112429e-04  4.8826947e-03  8.9258999e-03  8.7250434e-03
  5.8138566e-03 -4.6139502e-04  6.1613773e-03  2.5825233e-03
  3.2958034e-03  1.3754205e-03 -4.0267219e-04 -2.7624739e-04
  2.6563089e-04 -6.9076463e-04  6.4008534e-03  1.0224736e-02
 -3.4441968e-05  4.7305496e-03  2.3811383e-03  8.6443229e-03
  3.2844401e-03  7.9528913e-03  9.1142142e-03  3.1244571e-04]",
C=CCN(CC=C)C(=O)CCCNC(=O)c1cccs1,"[ 2.6283492e-03  7.5504221e-03 -3.6973497e-03  9.0607209e-05
 -2.6936042e-03  8.6905863e-03  4.5418125e-03  5.0897058e-03
  1.0479997e-03 -2.5371846e-03 -4.1491431e-03 -2.2816027e-03
  4.8654233e-03  4.6464670e-03  1.3290937e-03  9.8729590e-03
  8.7288003e-03  1.6179245e-02  1.1489867e-02  1.0626914e-05]",
CCNc1c(c(ncn1)N1CCC(CC1)C(=O)OCC)N,"[-0.0009721  -0.00194994  0.00429895  0.00702785  0.01206386  0.00610027
 -0.00186556  0.01464467 -0.0009556   0.00054008 -0.0027794  -0.00343849
 -0.0022208  -0.0022202  -0.00129037  0.00427964  0.00094677  0.00084596
 -0.00180003 -0.00088369  0.00048699]",
c1cc(c(cc1C(=O)Nc1cnn(c1)[C@@H]1CCOC1)F)F,"[ 0.01108548  0.00985478  0.00403079  0.00546126  0.00980191  0.00901876
  0.00445007  0.00139505  0.00366219  0.00779182  0.0110049  -0.00152269
  0.00130778  0.01812152 -0.00552068 -0.00419516 -0.00281511  0.00043828
 -0.00151263 -0.0006822  -0.00072819]",
Cn1ccnc1[C@H]([C@@H]1CCN(CC1)[C@@H](c1cccnc1)C(=O)OC)O,"[-0.00037273  0.00023952  0.01250493  0.0106872  -0.00309397  0.00562101
 -0.00392934 -0.00325852 -0.00349506 -0.002552   -0.00127268 -0.00278212
 -0.00293805 -0.00144388  0.00618872  0.01432908  0.01251271  0.01061613
 -0.00142056  0.00633082  0.00335366  0.00028061 -0.00056126 -0.00131987
  0.00015812]",
Cc1ccc(o1)[C@H](CNC(=O)c1cc(on1)C)O,"[-7.8490749e-04  5.9238505e-03  1.5053777e-02  1.5558762e-02
  5.2995551e-03  3.2822994e-04 -4.2101564e-03 -3.0587120e-03
  3.3898598e-03  3.9752219e-03  8.6382381e-04  1.0975279e-02
  1.7335407e-02  7.9232063e-03  8.8216533e-05 -2.1621396e-03
 -1.6242097e-03 -2.0179349e-04]",
c1cc(ccc1[C@@H]1C=CN=[NH+]1)C1=N[C@@H](SC1)N,"[ 0.0180858   0.01260795  0.00961784  0.01272522  0.01027221  0.00671013
 -0.00588507  0.01161657  0.01050689 -0.00332049  0.00274653  0.00490027
 -0.00240237 -0.00246987 -0.00061109 -0.0043428  -0.00100328]",
CCC1([C@@H](C[C@H]1OCC)NC(=O)c1c(ncs1)C1CC1)CC,"[-0.0014815  -0.00267535 -0.00276275 -0.00073562 -0.00213342 -0.00242146
 -0.00055469 -0.0022351  -0.00153141  0.00524705  0.00456288  0.00145717
  0.00873093  0.00967218 -0.00164383  0.01520328 -0.00027827 -0.00012183
 -0.00332796 -0.00129816 -0.00169273 -0.00116726]",
COCC(=O)NCc1nnc(s1)N,"[-6.7422981e-05 -9.0434297e-04 -3.2023015e-03  7.6675811e-03
  1.5023220e-03  8.4699746e-03 -4.3765726e-03  1.1809500e-02
 -2.6805578e-03 -3.1219069e-03  1.4161926e-02 -9.0291497e-04
  6.7856349e-04]",
c1ccc(cc1)C(=O)COC(=O)c1ccccc1N,"[ 0.00703004  0.00900329  0.01140417  0.0058839   0.0067603   0.00555134
  0.00270826  0.00165538 -0.0017557   0.00117184  0.00319241  0.00151732
  0.0062873   0.01015466  0.00919241  0.00958762  0.00876822  0.00521154
  0.000881  ]",
CCOC(=O)C[N@H+](Cc1cn2ccccc2[nH+]1)C1CC1,"[-1.6458413e-03 -2.4716007e-03 -5.2611227e-05  3.7114085e-03
  4.7238119e-04 -2.5618356e-03 -3.0672080e-03 -2.5544467e-03
  8.0844089e-03  1.2092067e-02  2.1890679e-03  1.9337904e-02
  1.4367724e-02  8.0815470e-03  1.2790466e-02  1.0953167e-02
  3.2990968e-03 -3.3830758e-03 -2.4418661e-03 -2.5740461e-03]",
CCOc1ccc(cc1)OC[C@@H](CN1CCO[C@@H](C1)C)O,"[-1.7789929e-03 -2.4757581e-03  9.6159405e-04  7.1207616e-03
  1.7574918e-02  1.7411750e-02  7.8329444e-03  1.2634613e-02
  8.7566059e-03  5.8938935e-04 -2.3630394e-03 -2.0197451e-03
 -2.6200009e-03 -1.2504210e-03 -2.2507641e-03 -2.8441267e-03
 -9.1555261e-04 -3.4696176e-03 -3.4853453e-03 -1.0679753e-03
  1.9369822e-05]",
CCC[C@H]1CC[C@@H](CC1)C#CC#N,"[-0.00141087 -0.00195192 -0.00181101 -0.00145188 -0.002734   -0.00225459
 -0.00029294 -0.00178536 -0.00178678  0.00040397  0.00013071  0.00106762
  0.00026144]",
c1ccnc(c1)Cn1cnc2cc(ccc2c1=O)F,"[ 0.00643678  0.00849681  0.0081461  -0.00098688  0.00619155  0.00878521
 -0.00110025  0.00268783  0.00756334 -0.00044834  0.00442375  0.00873178
  0.00431576  0.00973788  0.011392    0.00717539  0.00572303  0.00151221
  0.00028415]",
Cc1c(c(n(n1)C)Cl)CS(=O)(=O)C[C@H](c1ccccc1F)O,"[-1.0909867e-03  3.3307800e-03  8.4338952e-03  8.3734319e-03
  1.3238202e-03 -1.4529701e-03 -1.3403068e-03 -6.9768706e-05
 -1.5153431e-03 -2.8006341e-03  6.9839263e-04  6.9303485e-04
 -3.8839281e-03 -3.0202125e-03  6.8410877e-03  1.1921952e-02
  1.3041156e-02  1.1774949e-02  1.1253698e-02  5.2008783e-03
 -3.3001273e-04 -1.6135818e-05]",
CC(=O)N[C@@H]1CCCN(C1)C(=O)[C@@H]1CCCCN1C(=O)c1cccs1,"[-0.00100534  0.0031809   0.00040954  0.00235156 -0.00332401 -0.00316781
 -0.00207267 -0.00210278  0.00111911 -0.00237096  0.00346225  0.00119777
 -0.00274058 -0.00274477 -0.00226979 -0.00282567 -0.00230175  0.00059871
  0.00417434  0.00084606  0.00439857  0.0135227   0.00786556  0.01093797
  0.00014903]",
C[N@H+](Cc1cc(cs1)C(=O)N)C[C@@H](CN1CCOCC1)O,"[-0.00136423 -0.001744   -0.00171751  0.00402214  0.01218783  0.00987589
  0.01595062 -0.00180652  0.00427554  0.00088703  0.00123861 -0.00323718
 -0.00111114 -0.00194707 -0.00020541 -0.00168944 -0.00233643 -0.00015964
 -0.00179265 -0.00137063  0.0004556 ]",
C=CCc1c2n(nn1)CCC2,"[ 0.00294557  0.01116771 -0.00535615  0.01826511  0.01519448  0.0023058
 -0.00306535 -0.00188565 -0.00466567 -0.00504208 -0.00737985]",
c1cc(ccc1CCl)C(F)F,"[ 0.01666815  0.02090147  0.01014413  0.01646313  0.01608872  0.00809389
 -0.00403018 -0.00060785 -0.0020623  -0.00214925 -0.00125818]",
C[C@@H](C(=O)N)Sc1n(c(c[nH+]1)c1ccccc1)C[C@@H]1CCCO1,"[-0.00106651 -0.00077839  0.00339279  0.00099064  0.00128896 -0.00061066
  0.00739858  0.00245728  0.00548479  0.00949994  0.00326825  0.00565855
  0.00897843  0.00968372  0.0076641   0.00722326  0.00635761 -0.00207477
 -0.00189412 -0.0016678  -0.00154821 -0.00096792  0.00019258]",
C/C(=C(/C#N)\c1ccccc1)/OC/C(=N\NC(=O)N)/c1ccccc1,"[-1.0437915e-03  2.2489671e-03  3.6792129e-03 -4.0462808e-04
 -9.7579163e-05  5.8658402e-03  9.8077878e-03  9.7361915e-03
  1.0071263e-02  8.3622159e-03  6.6661942e-03  2.7753360e-04
 -9.2780910e-04  2.9433386e-03 -4.7039770e-04  3.8711387e-03
  3.3388962e-03  1.0260594e-03  1.0007691e-03  5.6959055e-03
  1.0992025e-02  9.7053796e-03  8.4114950e-03  6.5626828e-03
  5.3798966e-03]",
c1cc2c(cc[nH+]c2c(c1)Br)NN,"[ 0.01102063  0.01233406  0.00643611  0.00769059  0.01442946  0.0101445
  0.00473588  0.00711086  0.00674288  0.01153503 -0.00023401  0.00349672
  0.00124609]",
C1COCCOCCO[C@@H](COCCOCCO1)C[NH3+],"[-0.00205861 -0.00240348 -0.00119286 -0.00226071 -0.00266881 -0.00149247
 -0.00217957 -0.00275662 -0.00160584 -0.00216708 -0.00230818 -0.00175282
 -0.00261548 -0.00310423 -0.00135559 -0.00210508 -0.00224755 -0.00144042
 -0.00206526 -0.00132328]",
CC(C)CCO[C@H]1CCN(C1)CC1=CCCOC1,"[-0.00190037 -0.00210695 -0.00130348 -0.00299457 -0.00265518 -0.00086094
 -0.00189772 -0.00271923 -0.00272127 -0.00182033 -0.00198114 -0.00121323
  0.00338153  0.00866221 -0.00261229 -0.00269994 -0.00060874 -0.00224582]",
CCn1c(n[nH]c1=S)C1CCN(CC1)c1cnc2ccccc2n1,"[-0.00069937 -0.00242069  0.00242518  0.00859506 -0.00225137  0.00624566
  0.00900078  0.00055785 -0.00126733 -0.00436997 -0.00346823  0.00070697
 -0.00122249 -0.00257232  0.00834802  0.0089242  -0.00114608  0.00731948
  0.00678983  0.01256737  0.01203668  0.0124704   0.00869904 -0.00058296]",
c1ccc2c(c1)ccc(c2Br)OC(=O)N1CCCCC1,"[ 0.00756078  0.01127777  0.01269559  0.00634707  0.00614329  0.01440849
  0.0116018   0.01503232  0.00818502  0.00687621 -0.00088125  0.00054795
  0.0051798   0.00070129  0.00029686 -0.00288954 -0.00234247 -0.00296859
 -0.00260001 -0.00207376]",
CN(C)n1ccc2c(c1=O)cc1c(n2)ccn(c1=O)C1CCCC1,"[-0.0006795   0.00021763  0.00010253  0.00142831  0.00957353  0.01038727
  0.00589174  0.00734112  0.0050051   0.00081917  0.01472954  0.00681869
  0.00526732 -0.00054864  0.0116537   0.01200215  0.00175313  0.00561077
  0.00102352 -0.00249226 -0.00223165 -0.00221448 -0.00200661 -0.00171733]",
C[C@H](CN1CCN(CC1)C(=O)CCOCC(F)(F)F)O,"[-0.00084388 -0.00284761 -0.002043   -0.00149853 -0.00197831 -0.00283121
  0.00143542 -0.0014826  -0.00161064  0.00508492  0.00148642 -0.00223018
 -0.00238096 -0.00042697 -0.0023386  -0.00281847 -0.00100308 -0.00125193
 -0.00103918  0.00011605]",
CC(C)(C)OC(=O)n1c2ccccc2cc1I,"[-2.1248469e-03 -3.4334860e-03 -9.0219424e-04 -1.3393885e-03
  5.2176125e-05  3.7207359e-03  1.6169396e-03  2.2900752e-03
  6.6070654e-03  7.7964533e-03  1.1822870e-02  1.2108803e-02
  1.1271242e-02  9.0748798e-03  9.6938089e-03  7.7983122e-03
  5.0351053e-05]",
